term,mean,sd,lowerCI,median,upperCI,trait,lowerQ,upperQ
cf.T0,1.0754427583233959,1.8852657341440187,1.5301924147598972e-7,0.17672930286072355,6.888859846700081,pLA,NA,NA
cf.Tm,34.233502365022304,3.09657294637899,28.44807068075588,33.80437209711092,41.638378431548496,pLA,NA,NA
cf.q,3.8491744729196624e-4,1.1516789019928052e-4,2.093343305185016e-4,3.7110315148228506e-4,6.59272111116533e-4,pLA,NA,NA
cf.sigma,0.2930995755449183,0.05831634061070062,0.20439306967794368,0.28433614022383497,0.4315289685140641,pLA,NA,NA
deviance,5.100192679530334,3.0351066062586685,1.3120790816077097,4.511812251452587,12.438430623424724,pLA,NA,NA
Topt,27.4786,2.4184914992120565,22.9,27.2,33.3,pLA,26.2,28.5
Tbreadth,33.15805960669891,3.7017805661437286,25.35736998024342,33.1636340423418,41.01628264972922,pLA,NA,NA
