iteration,cf.T0,cf.Tm,cf.q,Tbreadth,trait
1,0.24021882841236536,33.55079037233686,6.341691791407018e-5,33.310571543924496,MDR
2,0.5529728955573948,35.594170328355965,4.844447923761133e-5,35.04119743279857,MDR
3,0.7860347455701376,33.02346416865299,7.209609243017435e-5,32.23742942308286,MDR
4,0.7379329052271117,32.40011867105445,7.167492621207647e-5,31.66218576582734,MDR
5,1.496733345702054,32.11685038826537,7.437558943487879e-5,30.620117042563315,MDR
6,1.0019212757930935,32.349612780760346,6.669589586485424e-5,31.34769150496725,MDR
7,2.453578486297987,33.994489210041316,7.309281619655648e-5,31.54091072374333,MDR
8,1.904564657962611,34.16384867638678,7.413353273781053e-5,32.25928401842417,MDR
9,3.7912308733321214,31.681288552663784,9.143230549313487e-5,27.89005767933166,MDR
10,0.5480356636619322,35.48443699067593,5.3068463851847104e-5,34.936401327013996,MDR
11,3.5261004391602992,33.23518646338903,7.416273222582117e-5,29.70908602422873,MDR
12,0.8390732390343576,35.30652883517511,6.423761753591138e-5,34.46745559614075,MDR
13,0.5301910629746425,32.53902604203063,7.501627429249726e-5,32.00883497905598,MDR
14,3.463338097309424,32.096166226830114,8.564660329287555e-5,28.63282812952069,MDR
15,2.954795112515241,32.20829374411222,7.709009045354358e-5,29.253498631596976,MDR
16,3.714841558161629,32.46039823710286,8.99238780016504e-5,28.745556678941227,MDR
17,4.918038963667739,31.93410021126121,8.190545862805583e-5,27.01606124759347,MDR
18,3.0125887396179616,30.313210919598536,7.766615864444308e-5,27.300622179980575,MDR
19,1.9453169087553466,32.713029461284165,6.242019401439434e-5,30.76771255252882,MDR
20,1.7005106073192233,33.008333968425696,6.826884048483406e-5,31.307823361106472,MDR
21,0.1934707507033151,32.800141608641155,5.995160605320713e-5,32.60667085793784,MDR
22,1.1148859170977472,30.535593067842086,7.783605967057793e-5,29.420707150744338,MDR
23,0.4865913569472677,32.804280569382286,7.276255072514254e-5,32.31768921243502,MDR
24,0.7876387016800934,30.990174190115894,8.247724233114678e-5,30.2025354884358,MDR
25,3.3108495424580093,32.08654350597932,7.86107243547781e-5,28.775693963521313,MDR
26,1.329025413415177,33.1582308968925,6.772989990361282e-5,31.82920548347732,MDR
27,2.8079000870359003,32.62279272123513,6.347405308472513e-5,29.81489263419923,MDR
28,0.9572773786695973,32.51650319531686,6.97305881499151e-5,31.55922581664726,MDR
29,6.587200730805597,30.372300184818496,1.1814189758775726e-4,23.7850994540129,MDR
30,1.2388556588458886,31.39845161699037,7.240995942276101e-5,30.159595958144482,MDR
31,0.9186077438933865,32.58482910162012,6.241605277939866e-5,31.666221357726737,MDR
32,4.843638178368638,32.60230102208581,7.972162426966587e-5,27.758662843717172,MDR
33,0.6264513906293752,31.171527944394498,7.523603490704352e-5,30.545076553765124,MDR
34,1.9043150697498459,31.39782281971538,8.180107630252936e-5,29.493507749965534,MDR
35,3.7450481789886214,32.29958430525006,8.448547224534389e-5,28.554536126261436,MDR
36,2.401952074185357,32.28978828652683,8.130356063355198e-5,29.887836212341472,MDR
37,0.326638448736358,33.050295364452246,6.471990178984115e-5,32.723656915715885,MDR
38,2.367939855155281,31.346565962994024,7.454553848886126e-5,28.978626107838743,MDR
39,1.7623487555553399,33.59407925831524,7.454722677416186e-5,31.8317305027599,MDR
40,0.5654262353079842,35.33977294829311,7.143965910193375e-5,34.77434671298513,MDR
41,1.0389369652624656,32.69153957799667,6.508771663461155e-5,31.652602612734206,MDR
42,2.4773723314151646,31.299886909989063,8.646765460110853e-5,28.822514578573898,MDR
43,1.9720231291586705,34.775568405631844,6.272460367332547e-5,32.80354527647317,MDR
44,0.4181785703984126,32.543138456648585,6.913661838943315e-5,32.124959886250174,MDR
45,0.30936286088587106,32.79140203441121,6.760215142639818e-5,32.482039173525344,MDR
46,2.4782031331210934,33.35777299437774,7.03576399077658e-5,30.87956986125665,MDR
47,0.19965981847227254,33.24642362820952,7.044715442938796e-5,33.04676380973725,MDR
48,3.5742831564625517,31.02690837739387,7.931220002637227e-5,27.452625220931317,MDR
49,1.7549981880179972,33.074006266675845,6.781470320939058e-5,31.31900807865785,MDR
50,1.8426586110494076,32.11261112072576,8.204557700829511e-5,30.26995250967635,MDR
51,2.142160555725479,34.750176081356024,6.64903061188912e-5,32.60801552563054,MDR
52,1.8677131417005677,32.40173501044069,6.656085631602896e-5,30.534021868740123,MDR
53,2.5667510006027636,33.54686732634895,7.086539614215431e-5,30.980116325746188,MDR
54,1.5181045491149587,31.068501613947824,8.560771379919531e-5,29.550397064832865,MDR
55,3.37402057608346,31.167862808335066,9.345657871722111e-5,27.793842232251606,MDR
56,4.46346108961772,33.90112774984911,8.286502446604078e-5,29.43766666023139,MDR
57,3.414949553375919,31.500549778094157,9.058902590864452e-5,28.085600224718238,MDR
58,5.426810496450464,30.54414067171729,1.1602265684764119e-4,25.117330175266826,MDR
59,0.4545860512501309,34.7184825212469,5.554384036426693e-5,34.263896469996766,MDR
60,3.4016674568924032,32.311610752219934,8.509037177453055e-5,28.90994329532753,MDR
61,0.6778816223024487,32.955859849220744,6.491430845849938e-5,32.27797822691829,MDR
62,3.6893925717240457,32.46396851062705,8.029859201338266e-5,28.774575938903002,MDR
63,1.918389881953889,33.03468143049427,7.700984925522576e-5,31.116291548540378,MDR
64,3.7416414203629618,33.263145985885714,8.026489792468274e-5,29.521504565522754,MDR
65,0.5001618775378252,33.743481704529664,6.060599291373252e-5,33.243319826991836,MDR
66,4.557689832639338,31.422923353605384,9.719163723401585e-5,26.865233520966047,MDR
67,5.067567429187768,31.582360769641845,8.815694079440562e-5,26.514793340454077,MDR
68,1.128134713194266,32.46947645844891,7.516684317686323e-5,31.341341745254642,MDR
69,0.8118085524495559,32.278426060776596,6.977204650918857e-5,31.46661750832704,MDR
70,4.994880732862309,31.38565134113659,1.0177985957886513e-4,26.39077060827428,MDR
71,3.5835145031936673,27.720753572713697,9.154569383010197e-5,24.137239069520028,MDR
72,2.7482007076313417,33.245443188295,8.059487266506916e-5,30.497242480663658,MDR
73,2.73343618684265,33.49403175552571,7.185341205741986e-5,30.760595568683062,MDR
74,1.720502697058006,33.35822556198093,7.4938299157597e-5,31.637722864922925,MDR
75,0.9077797860168724,33.22045214330439,5.675444933084326e-5,32.31267235728752,MDR
76,1.8641368727199477,32.11981620764637,6.958788113598569e-5,30.255679334926427,MDR
77,0.7030999838557346,32.53522586608072,7.121030673436194e-5,31.832125882224986,MDR
78,3.9727578057469355,33.01153724636563,7.372176621445035e-5,29.03877944061869,MDR
79,5.0035816411961305,32.6250409346358,8.663554710300747e-5,27.621459293439667,MDR
80,3.6479431119117387,31.808144178028186,8.312617605087279e-5,28.160201066116446,MDR
81,4.956734548630671,30.8294574460591,8.854148222443534e-5,25.872722897428428,MDR
82,3.0407663840341077,32.22568207596489,8.401077908836471e-5,29.184915691930783,MDR
83,2.7607046757765605,32.76028899260539,7.520064397929182e-5,29.99958431682883,MDR
84,0.9993220024430594,32.506894396839584,7.211708184552182e-5,31.507572394396526,MDR
85,4.712229432172941,32.12691681861344,1.0419654392392881e-4,27.414687386440498,MDR
86,2.987032211938277,30.64919316866156,8.112064318584769e-5,27.662160956723284,MDR
87,2.8184563822101816,32.28688727283692,8.364627969291167e-5,29.46843089062674,MDR
88,0.17170050154468958,33.30439306677819,6.245304405742319e-5,33.1326925652335,MDR
89,0.9697270965535089,32.29077671603387,6.424560001770277e-5,31.32104961948036,MDR
90,4.237166716080996,32.67036450642952,9.47177010766013e-5,28.433197790348526,MDR
91,3.7927984661996095,31.068799526639108,8.093053852075387e-5,27.276001060439498,MDR
92,1.5555733432912497,33.40328644480814,5.968135133077555e-5,31.847713101516888,MDR
93,2.7517988554321837,32.2141114232834,8.146941853586879e-5,29.462312567851214,MDR
94,2.2022091969798003,30.457781141333683,7.581750775982858e-5,28.255571944353882,MDR
95,0.726914496371418,33.38106353845068,6.779885713758404e-5,32.65414904207926,MDR
96,3.914661191547089,33.098132831043614,7.170876688885132e-5,29.183471639496524,MDR
97,0.3560589395515084,32.989755083646806,6.140508911199557e-5,32.633696144095296,MDR
98,3.64125515046528,36.91114886791959,6.075160141116005e-5,33.269893717454316,MDR
99,2.1891628472808105,33.37677834814189,7.73390946793991e-5,31.187615500861078,MDR
100,5.13848199746683,32.67206102007187,8.841790947805664e-5,27.533579022605043,MDR
101,1.135069279574767,32.41805938609321,7.226729984349703e-5,31.282990106518444,MDR
102,1.4474819357860755,32.810062565807044,7.469488951860065e-5,31.362580630020968,MDR
103,0.7314834284423403,31.646748166753888,7.057273696932735e-5,30.915264738311546,MDR
104,0.6955268794594175,33.903039329347756,7.307742369242644e-5,33.20751244988834,MDR
105,0.2934026501849227,30.92067163942962,7.385329131047185e-5,30.627268989244698,MDR
106,3.322233373942417,32.46755087586415,8.152247161181611e-5,29.14531750192173,MDR
107,2.789642440051511,32.42855534383714,7.545378689397104e-5,29.638912903785627,MDR
108,2.7946336088710426,34.24885663796359,7.06278471936094e-5,31.45422302909255,MDR
109,0.6888747598006062,31.585780558411543,7.199965682989744e-5,30.896905798610938,MDR
110,6.882183505538061,30.75888384130881,1.2123782669918874e-4,23.87670033577075,MDR
111,3.1001675706028724,32.972230678037555,7.749533645065219e-5,29.872063107434684,MDR
112,1.0922867800099538,32.614206644862215,7.438510736797555e-5,31.52191986485226,MDR
113,0.5032602036735838,32.117157825037495,6.762950983126909e-5,31.61389762136391,MDR
114,3.8728287174233023,32.21011849187438,8.751911625159915e-5,28.33728977445108,MDR
115,2.6800072273843107,32.46718818463037,7.265574954534605e-5,29.78718095724606,MDR
116,4.628952928069972,33.69968005644519,8.097965747093201e-5,29.070727128375218,MDR
117,5.544389197603114,34.37897186145494,7.235611628033159e-5,28.83458266385183,MDR
118,1.2113588539673843,34.49819569065908,6.285943880827879e-5,33.2868368366917,MDR
119,1.6007426006691023,33.19181264694662,7.071103010498632e-5,31.591070046277522,MDR
120,0.07307104791959061,31.966005879983733,7.07924722386811e-5,31.892934832064142,MDR
121,0.7876346315243506,32.51117368988427,7.711706330658774e-5,31.723539058359915,MDR
122,0.859713094459271,31.801247877196822,7.77796139745102e-5,30.941534782737552,MDR
123,1.2646558753732646,32.43830343477819,7.015920339060978e-5,31.173647559404927,MDR
124,0.17376880916004167,33.7196138894443,5.83427217788596e-5,33.54584508028425,MDR
125,2.6364156423866105,32.69516338261784,7.223206433802576e-5,30.058747740231233,MDR
126,0.21370690710260587,33.37420407209701,6.090342132824045e-5,33.1604971649944,MDR
127,5.0914907196844705,30.802428403005674,9.897293030141828e-5,25.710937683321205,MDR
128,2.9335676449367183,32.316999299495535,8.026393067903786e-5,29.383431654558816,MDR
129,3.8520102888414396,32.84806898537647,7.808881047740421e-5,28.99605869653503,MDR
130,0.16503743238241933,32.40862075239473,6.371939590773963e-5,32.24358332001231,MDR
131,1.3277795460277482,32.06216536108275,7.392085858330483e-5,30.734385815055,MDR
132,5.001564298434139,33.64187119741094,8.944659061592932e-5,28.640306898976803,MDR
133,0.0798550964584993,30.94474669308435,7.052261028641217e-5,30.864891596625853,MDR
134,0.9487239557235495,31.487339890547865,7.846491434563293e-5,30.538615934824314,MDR
