iteration,cf.T0,cf.Tm,cf.q,Tbreadth,trait
1,11.427036724764086,33.907709594005986,0.2971582144753255,22.4806728692419,lf
2,10.928015162335615,33.29960390874976,0.32101959818093084,22.371588746414144,lf
3,11.782622692948372,34.7653886246345,0.24794437514836645,22.982765931686124,lf
4,11.810607685073837,31.9384033172393,0.5948659323039315,20.127795632165462,lf
5,6.368818109089036,26.892134702794614,0.6661930515795459,20.52331659370558,lf
6,4.029421508102714,31.215227050954443,0.20642164666973847,27.18580554285173,lf
7,10.1042034240634,33.67342831433903,0.43484061262572354,23.569224890275628,lf
8,4.390165616133217,32.492308841826336,0.22415915181609786,28.10214322569312,lf
9,10.308951361527761,30.011932844939874,0.4866187807556077,19.702981483412113,lf
10,16.039902091641917,33.28628083484254,0.485945576079713,17.246378743200626,lf
11,6.014108528058604,29.394776054947748,0.3897600969871784,23.380667526889145,lf
12,1.7899541847035083,31.888004521013933,0.2269071668049347,30.098050336310425,lf
13,9.403756661015905,27.22461346717163,0.6278681607433719,17.820856806155724,lf
14,6.7178489841694145,31.882661629393063,0.434210319474938,25.16481264522365,lf
15,7.398072851888323,30.286617499911824,0.5348622026278261,22.8885446480235,lf
16,12.089294341896883,31.965304507253627,0.3315057834067299,19.876010165356746,lf
17,5.776476200188188,30.828041993279605,0.2905830649732366,25.051565793091417,lf
18,4.539234115907653,29.523013029161252,0.33946120038334615,24.983778913253598,lf
19,13.755680823587934,36.99056115838779,0.35388002970863164,23.234880334799858,lf
20,11.458074909556148,33.54884127623726,0.40141562152317933,22.090766366681116,lf
21,10.680616275913248,30.35978080469499,0.45228192518003685,19.67916452878174,lf
22,7.854042380844281,35.803289474532896,0.34829346445493115,27.949247093688616,lf
23,7.586129850127662,33.931404603608996,0.3683202534633418,26.345274753481334,lf
24,17.671554067104427,33.969503273673446,0.9222094838204962,16.29794920656902,lf
25,6.260605321501538,30.79949511796182,0.3653798664081495,24.538889796460282,lf
26,12.492909984877304,30.423046787078665,0.9094701416374857,17.93013680220136,lf
27,12.504384769762297,35.59168215798676,0.3603200693538326,23.087297388224464,lf
28,5.371625119786711,39.71301273320298,0.19335002033836904,34.341387613416266,lf
29,11.219962600293478,36.538236758371006,0.2229658864002252,25.31827415807753,lf
30,13.541443002102524,25.302633622764098,0.9657653204053862,11.761190620661575,lf
31,12.652172753863894,28.72761295168003,0.5789133625397378,16.075440197816135,lf
32,9.609796642552993,42.65237352431932,0.19241225821515767,33.04257688176633,lf
33,9.403025269197034,35.7107283544081,0.22219040776164595,26.307703085211063,lf
34,7.885667833152656,26.002230239330828,0.8950900317097545,18.116562406178172,lf
35,2.998580541760776,27.37254929603592,0.22276035788732593,24.373968754275143,lf
36,6.5570121141459055,25.636083049342695,0.2539909079501134,19.07907093519679,lf
37,13.430480099239508,29.458056228943992,0.7266346202944453,16.027576129704485,lf
38,10.732534981859057,30.802128110307052,0.43021676245954954,20.069593128447995,lf
39,7.553796820017141,28.652283650960555,0.7040652161154463,21.098486830943415,lf
40,10.889581917199932,32.15826153506325,0.7563372951733786,21.268679617863313,lf
41,7.788079726275948,37.95581013684028,0.19721750753501038,30.16773041056433,lf
42,1.2622888450468368,30.18382104674058,0.2840835141898396,28.921532201693744,lf
43,0.7925284653090856,28.03692816016524,0.25523994793226773,27.244399694856153,lf
