iteration,cf.T0,cf.Tm,cf.q,Tbreadth,trait
1,-0.6461771403539958,34.9863517543723,0.0025067704549560942,35.6325288947263,bc
2,3.8834296104190127,35.19161804963703,0.0034383941980633635,31.308188439218014,bc
3,7.282799524422876,31.696492972616547,0.005623467231881833,24.41369344819367,bc
4,2.723396673509667,33.43463015190066,0.0031541902308877675,30.711233478390994,bc
5,4.474471221282057,32.127674034872676,0.004226740549034271,27.653202813590617,bc
6,-0.1057632159702191,37.116771901073555,0.002268821243824543,37.222535117043776,bc
7,3.6586396861420223,32.77427671577908,0.003919714421850442,29.115637029637057,bc
8,3.336937790186644,34.2057780927515,0.0033158229224745047,30.868840302564855,bc
9,1.530976644123701,36.84174538225302,0.0025910240103968903,35.310768738129326,bc
10,-2.669332857245147,38.780526088383766,0.0018726113975612298,41.44985894562891,bc
11,1.358103027803466,34.73951531505263,0.0029853385386308952,33.38141228724916,bc
12,3.81738794323271,33.394921195136966,0.0038386665199065216,29.577533251904256,bc
13,2.3414671499859994,32.425435967884454,0.00391869496635196,30.083968817898455,bc
14,-0.7033563326194789,33.601372764905356,0.0029893663098032033,34.304729097524834,bc
15,3.005585238153433,34.13468047570731,0.00340316887337084,31.12909523755388,bc
16,1.8204477611908398,35.945432707334994,0.0027839296553010644,34.12498494614415,bc
17,5.038017003658306,34.11809121287821,0.003691221496714142,29.08007420921991,bc
18,2.6764997003170468,34.328950556808536,0.003325412853405033,31.65245085649149,bc
19,3.8917676879488123,33.61682088367745,0.003634661768807565,29.725053195728634,bc
20,-0.6236115785233656,36.32081102272818,0.002165628027903693,36.944422601251546,bc
21,2.227513059478678,33.06650178133924,0.003411692441864916,30.838988721860563,bc
22,3.1478390384448316,33.86639837460202,0.0035363014069169406,30.71855933615719,bc
23,-2.869516076299563,36.60843925398894,0.0020085769307692054,39.4779553302885,bc
24,3.3859147602473234,34.58172724817605,0.0033107272927268595,31.195812487928727,bc
25,2.707696686136507,35.54631161130112,0.0027220729613348467,32.83861492516461,bc
26,-3.4682463588909456,33.133694197416,0.0023724421885655132,36.60194055630694,bc
27,-1.336924018003001,34.584725453687945,0.002468091653487606,35.92164947169095,bc
28,5.17312646365896,33.199168331649624,0.004751163396440912,28.026041867990664,bc
29,1.573705711081253,35.37860880993728,0.002814118367847843,33.80490309885603,bc
30,6.600049455923092,32.56872334289159,0.004671536765493895,25.968673886968496,bc
31,-0.22522317237560108,35.5453510678438,0.0025099805213796567,35.770574240219396,bc
32,0.6352785694274861,34.198085640456625,0.0029104028120393423,33.56280707102914,bc
33,-1.6031563864064884,37.965470152257616,0.001932595554192252,39.568626538664105,bc
34,1.0881482941022815,32.850699561508584,0.0033920331166264646,31.7625512674063,bc
35,3.7123708315492925,34.59782534559974,0.003496970267343772,30.885454514050444,bc
36,3.3093750305563967,34.20440475224801,0.0036140167978128356,30.895029721691614,bc
37,1.0404474526645693,33.20238182532957,0.003118049122392279,32.161934372665,bc
38,2.294661516166725,34.21831404626279,0.0032227674734308627,31.923652530096064,bc
39,-0.9997937939459778,34.55822040059654,0.002556898368991935,35.558014194542515,bc
40,-3.2592276489319456,38.22374669060287,0.001784408383309415,41.48297433953482,bc
41,4.9591518633035285,33.81316066779546,0.0040450590818309805,28.85400880449193,bc
42,2.6801166954281346,32.52190939544357,0.003512210203762633,29.84179270001544,bc
43,4.661069853739589,32.99993454898247,0.003939323757287548,28.338864695242883,bc
44,3.853778165548176,33.48487586401378,0.003511220384218806,29.631097698465602,bc
45,0.5705479944027134,39.50721613602697,0.002086541494743713,38.93666814162425,bc
46,0.4246105661598154,35.672300720102164,0.002756266376180525,35.24769015394235,bc
47,-0.6081779681044743,35.09208401559833,0.0027146380741976664,35.7002619837028,bc
48,0.5201721397566867,35.834967410270714,0.0024711384382774928,35.314795270514026,bc
49,-1.809071792768211,35.71690799912616,0.0022983912571017495,37.525979791894365,bc
50,2.9122014178628817,33.4166917829835,0.0033585584627441965,30.504490365120617,bc
51,6.283038016015578,32.442811319186625,0.004653849158371021,26.159773303171047,bc
52,2.441074919926649,34.41507570113296,0.0033517474896523837,31.974000781206314,bc
53,5.09206859561564,34.884202748780766,0.003942534817454763,29.792134153165126,bc
54,5.120552525920408,33.127985977386615,0.00418540835381163,28.007433451466206,bc
55,3.4717239137667626,36.90072897647279,0.002950732603957783,33.429005062706025,bc
56,-3.528646188738951,36.05780412136553,0.0018055314272347354,39.58645031010448,bc
57,4.533858301197061,33.60042267807796,0.0038780489556899055,29.0665643768809,bc
58,7.203527069441156,31.535872777285753,0.006312672034658055,24.332345707844595,bc
59,2.184963801721109,34.98519135544168,0.00284328794348815,32.80022755372057,bc
60,2.8084272436484,34.33367102258836,0.00320308508154134,31.525243778939963,bc
61,-2.265636625002186,36.35328490182727,0.0020861676044319644,38.61892152682946,bc
62,0.15017681474744426,34.049315053408975,0.002704961553986183,33.89913823866153,bc
63,2.6038122135446473,35.643707809269266,0.0031045503069660565,33.039895595724616,bc
64,-3.23976170170582,37.154913085248566,0.002053388774232774,40.39467478695438,bc
65,1.5008525402114774,34.755898363511314,0.0027893062056561163,33.25504582329984,bc
66,5.245061394212904,33.982719471728714,0.004193186862629089,28.73765807751581,bc
