term,mean,sd,lowerCI,median,upperCI,trait,lowerQ,upperQ
cf.T0,5.525447973103981,2.52435306152421,0.5896579169237915,5.68665575538756,10.192694830267008,bc,NA,NA
cf.Tm,38.19176244683983,1.7589436148696305,35.24050179875895,38.00635610708151,42.23741265815697,bc,NA,NA
cf.q,0.0031804089904189847,9.162961550987819e-4,0.0018699782865433958,0.0030663043691458655,0.005251268565750493,bc,NA,NA
cf.sigma,0.11017919128387535,0.04203325506284604,0.05980390114170529,0.10071415001233758,0.21872468315964785,bc,NA,NA
deviance,-16.20807147012087,3.8797682215343343,-21.013495071055388,-17.130932084451505,-6.214745146553806,bc,NA,NA
Topt,21.850746666666666,1.0963738314070168,19.6,21.9,23.9,bc,21.2,22.525
Tbreadth,32.666314473735845,3.769617869355139,25.788940519131707,32.41255882624628,40.26269951880017,bc,NA,NA
