iteration,cf.T0,cf.Tm,cf.q,Tbreadth,trait
1,1.425354172201999,29.346488159402508,5.113306137110732e-4,27.92113398720051,pLA
2,0.02036798323496394,33.60506346635985,3.7110004959095365e-4,33.58469548312489,pLA
3,9.11086274370312e-8,35.56033639920062,3.5212917245048213e-4,35.560336308092,pLA
4,5.045226774528531e-6,35.44963279975905,3.7729114990372634e-4,35.44962775453228,pLA
5,1.5436755712714205,39.7565773235778,2.2943916981076786e-4,38.21290175230638,pLA
6,6.4874647427489e-12,30.931859622806144,3.720429690746869e-4,30.931859622799657,pLA
7,0.014072073220983212,33.906771774387124,3.7303379482424753e-4,33.892699701166144,pLA
8,1.3680367394744115,33.38433302336102,4.107662996209765e-4,32.01629628388661,pLA
9,0.9776969802220633,34.46212999395573,3.677196148200645e-4,33.484433013733664,pLA
10,0.07746618276530395,32.52368678691927,3.8481702256089496e-4,32.446220604153964,pLA
11,0.04967170126640794,37.52007908767881,3.0693161222338893e-4,37.470407386412404,pLA
12,2.9004701158624626,32.13708174209981,5.120027226223273e-4,29.236611626237348,pLA
13,0.7424280449261584,34.65220489896822,4.884797975284877e-4,33.909776854042065,pLA
14,0.01322090967814944,37.5113910739663,2.544848609599159e-4,37.498170164288155,pLA
15,0.4936527061418323,41.50558653075996,2.821937714626082e-4,41.01193382461813,pLA
16,0.0012276686116728375,31.593533311683004,3.6327122379898626e-4,31.59230564307133,pLA
17,0.16809621698940777,35.02522262651447,7.732877067743288e-5,34.857126409525065,pLA
18,3.9074297634810717,32.37346948620423,5.264821532667217e-4,28.466039722723156,pLA
19,5.4540173689408675,35.09928049701228,3.8982596084339053e-4,29.645263128071413,pLA
20,0.9239668668530894,33.30770192025694,3.3501869508320234e-4,32.383735053403846,pLA
21,0.4513054557476284,32.50678679163194,4.4255424356075214e-4,32.05548133588431,pLA
22,1.1596387789764524,34.440501047172226,4.1082490199046486e-4,33.280862268195776,pLA
23,2.4610352004843465e-10,26.92216155757134,5.37579796871266e-4,26.922161557325236,pLA
24,2.1668795063112168e-6,32.530999407267565,4.379085591889646e-4,32.53099724038806,pLA
25,7.191974704706707e-6,33.543024678127274,4.2346508905873173e-4,33.54301748615257,pLA
26,6.792266270231781e-4,32.27430256036101,3.9592834317540523e-4,32.27362333373399,pLA
27,1.2159374981347115,37.121433244107465,3.6896987474477816e-4,35.90549574597275,pLA
28,5.489500092843285,45.65879952349166,2.7382146025187073e-4,40.16929943064837,pLA
29,1.1620894684437129,35.29138157811015,3.511051507342011e-4,34.12929210966644,pLA
30,3.244048736805232,38.03109996949732,2.5135849616517625e-4,34.787051232692086,pLA
31,3.976072223072765,44.4987135201775,2.0338491114582782e-4,40.52264129710474,pLA
32,0.30298264368662037,33.72253719621016,5.022779672123167e-4,33.41955455252354,pLA
33,0.022785703637277752,35.10464939178157,2.935523775381265e-4,35.081863688144296,pLA
34,0.26653287785998747,33.78893813047787,3.3911314973310237e-4,33.52240525261788,pLA
35,0.0023484112387513315,34.17163614852629,3.4417373241842184e-4,34.16928773728754,pLA
36,0.005538592838746283,33.95524392390225,3.7559050212833124e-4,33.949705331063505,pLA
37,4.839688755951316,34.0970191942612,5.271096905413251e-4,29.257330438309886,pLA
38,0.17255799694786284,34.42160060831647,3.905059500592775e-4,34.2490426113686,pLA
39,0.07515506809438384,34.88734844132186,3.289599589411242e-4,34.81219337322748,pLA
40,1.5839998918396452,35.19821532408112,3.5301905471841046e-4,33.61421543224147,pLA
41,0.25389305093228554,35.92443985009994,3.344323846831196e-4,35.67054679916765,pLA
42,0.0013506701515075296,36.66138205279027,3.326088728671314e-4,36.66003138263876,pLA
43,1.3984304711946511,33.71864357507771,3.445558044955502e-4,32.320213103883056,pLA
44,0.04505722341144504,34.315885303125974,3.2585660529772743e-4,34.270828079714526,pLA
45,0.001419602082071603,35.931508283467565,2.033517848977247e-4,35.93008868138549,pLA
46,0.15676086503926773,36.43021934501109,2.9067832557280255e-4,36.27345847997182,pLA
47,4.189170457165209,34.69607237346675,5.028963294646563e-4,30.50690191630154,pLA
48,0.22081075899377411,35.103820598299436,3.46860735540382e-4,34.883009839305664,pLA
49,2.283595115835929,31.063381596410704,5.334774851676318e-4,28.779786480574774,pLA
50,0.0015587049091725029,35.183829367752935,3.434157321718274e-4,35.18227066284376,pLA
51,2.4317234140278354,33.19078282171895,3.430241838172662e-4,30.75905940769111,pLA
52,2.349988250236296,27.675640807200416,7.140566160367406e-4,25.32565255696412,pLA
53,0.001142354140112839,34.855347461453235,4.127432757037046e-4,34.85420510731312,pLA
54,0.6649661805356031,31.547206617042658,4.3788497318583274e-4,30.882240436507054,pLA
55,5.125616895027655,36.93552323800906,2.9237330076268533e-4,31.809906342981407,pLA
56,1.978483475291045,32.553381569778246,3.356334334826515e-4,30.5748980944872,pLA
57,1.0263207852033984,34.451201594579814,3.4783204549270494e-4,33.42488080937642,pLA
58,0.24435602180612026,34.28944745747008,4.0189561443910586e-4,34.04509143566396,pLA
59,0.2530137320939082,33.12626720800245,3.5164923716612517e-4,32.87325347590855,pLA
60,0.0771826693563719,34.10183033433822,3.428147183030032e-4,34.02464766498184,pLA
61,1.261146789040415e-4,31.026486994267632,4.526642289155975e-4,31.02636087958873,pLA
62,0.008154629848615404,32.83196196347733,4.8635793244470335e-4,32.823807333628714,pLA
63,0.9320775787116232,34.33334224289798,3.461568815788543e-4,33.40126466418636,pLA
64,0.31591226360400915,35.849098144991245,3.4811756605551025e-4,35.53318588138723,pLA
65,0.013392789403281235,32.06565343995899,4.7150836983429295e-4,32.05226065055571,pLA
66,0.8215996791023465,35.225708849390294,3.686057575632888e-4,34.404109170287946,pLA
67,0.011471072232874037,30.654708484045468,4.5218199629312944e-4,30.643237411812596,pLA
68,1.983312538905699,32.48841207675668,4.7845077086665225e-4,30.50509953785098,pLA
69,0.019900599018169637,33.31652610192109,4.0823419270720224e-4,33.29662550290292,pLA
70,0.6089028659155076,35.694294456954744,3.146502624685189e-4,35.08539159103923,pLA
71,2.3918732297367575,33.088464802323415,4.5814986020920745e-4,30.69659157258666,pLA
72,0.009242712469009328,33.792866575279355,4.001666214819713e-4,33.783623862810344,pLA
73,0.35259627972829793,28.580387853236196,5.051731235313233e-4,28.227791573507897,pLA
74,0.6934144285233395,33.704280709487556,3.58737422880777e-4,33.010866280964215,pLA
75,1.7846653924305635,33.37132980757589,3.806339826490649e-4,31.586664415145325,pLA
76,0.1241952841401659,36.31506487876469,3.0660549004888493e-4,36.19086959462452,pLA
77,0.4295642435664591,36.22174864204938,2.6623298637871794e-4,35.79218439848292,pLA
78,0.05572225546834909,35.550753229866004,3.0397991451895754e-4,35.49503097439766,pLA
79,0.37972761817916334,34.25619600921921,3.823339960699144e-4,33.87646839104005,pLA
80,1.8558716593956198e-6,46.636995945362926,2.459392909298813e-4,46.63699408949127,pLA
81,8.788349363443012e-4,34.34616918735505,3.727504473121589e-4,34.34529035241871,pLA
82,3.4159330403476327,38.24843248814434,3.508506420494812e-4,34.83249944779671,pLA
83,6.180817875568056,32.22354910592234,6.240084462300221e-4,26.04273123035428,pLA
84,0.960833019893474,40.20305594348419,2.827715218022104e-4,39.24222292359072,pLA
85,4.3997992472298435,30.20912193196955,7.318989501870288e-4,25.809322684739705,pLA
86,3.078910913498663e-5,31.008970818865453,4.4496286489582133e-4,31.008940029756317,pLA
87,0.0035281898270276813,29.6971020077028,5.353564320499776e-4,29.693573817875773,pLA
88,0.3143842006481738,33.08051698732331,4.7540492271781396e-4,32.766132786675136,pLA
89,0.10150891270092624,37.46607884215723,2.638817467844268e-4,37.3645699294563,pLA
90,0.09921169476685157,33.09826821116313,3.8214771279941633e-4,32.99905651639628,pLA
91,1.0341189165960947,34.027541099079336,3.554093915564696e-4,32.99342218248324,pLA
92,0.007909207805525547,34.74261889240141,2.8212156153101345e-4,34.734709684595884,pLA
93,1.2665470788495847,32.87830268676665,3.8609026004512303e-4,31.61175560791707,pLA
94,0.0420939763140932,36.0540633597545,2.553303585695334e-4,36.01196938344041,pLA
95,13.375204304830229,31.301536533174932,9.813810069086838e-4,17.926332228344705,pLA
96,1.127045119941352,33.67391072756729,3.6289970462122283e-4,32.54686560762594,pLA
97,4.4733455357289955,32.69393245103193,5.778638436574968e-4,28.22058691530293,pLA
98,1.2958235062262655,33.17673080245205,3.619448669830527e-4,31.880907296225782,pLA
99,1.869654201300196,33.463847760611856,4.1185334514146185e-4,31.59419355931166,pLA
100,1.0189889877453604,34.738427665833505,3.936296777246638e-4,33.719438678088146,pLA
101,0.013312536910147886,33.18294680157109,3.7663089220696925e-4,33.16963426466094,pLA
102,2.0073010366946846e-5,32.83182667692594,4.5497290440360755e-4,32.831806603915574,pLA
103,0.6708534876495974,33.271319165859055,4.112876434396378e-4,32.60046567820946,pLA
104,0.001123049264147953,32.789124615575744,3.064672339776742e-4,32.7880015663116,pLA
105,4.497757163000086,35.14241572735664,3.928789666066448e-4,30.644658564356554,pLA
106,0.2650214080600139,29.933921879590223,4.946311400441572e-4,29.668900471530208,pLA
107,4.056647712007589,32.36827731650032,4.2303836720635537e-4,28.31162960449273,pLA
108,0.21364162241294235,32.90341044781568,3.3962804611679107e-4,32.68976882540274,pLA
109,1.8816718236665029,36.81483734267466,3.4220604127410854e-4,34.933165519008156,pLA
110,0.07650683739212515,35.02276869014337,3.073414844737289e-4,34.94626185275125,pLA
111,0.052616884622037285,32.477527086912104,4.561799877886478e-4,32.424910202290064,pLA
112,0.12530010798962332,33.68860857850637,3.9031456489359875e-4,33.563308470516745,pLA
113,1.82472833325445,31.376733986403494,5.036647486804191e-4,29.552005653149045,pLA
114,0.3249301291594275,33.60835568596387,3.3921601645950936e-4,33.283425556804445,pLA
115,0.30087333674492467,31.769388449478956,4.3883030602472626e-4,31.468515112734032,pLA
116,0.9921396274928189,33.587289171712314,5.045837335880608e-4,32.595149544219495,pLA
117,0.41571229269345716,36.310443280498774,2.323634592703556e-4,35.89473098780532,pLA
118,0.35109327822094655,31.792003997035888,4.3754142784541736e-4,31.44091071881494,pLA
119,0.049658900186035394,34.07710020644901,4.459876830729386e-4,34.02744130626297,pLA
120,3.3616714815599016,34.63152230767455,3.694838694242267e-4,31.26985082611465,pLA
121,0.40109309538853394,34.304378783006086,3.150861605950224e-4,33.903285687617554,pLA
122,4.123523919091249e-6,34.698382527660485,3.553454262074006e-4,34.69837840413656,pLA
123,0.12180747898566419,33.039235579069974,5.037539979995865e-4,32.91742810008431,pLA
124,0.0021447101020841547,30.13846446517904,4.588396670043005e-4,30.136319755076958,pLA
125,6.13672317745924,27.40796567288563,7.188180401803432e-4,21.271242495426392,pLA
126,0.016742886257954812,37.35884481359738,2.115235095320352e-4,37.34210192733943,pLA
127,7.422423550215916e-10,34.10106604909507,3.504290797608034e-4,34.10106604835283,pLA
128,1.54497220824177e-5,33.341904166543735,2.9955011404673884e-4,33.34188871682165,pLA
129,1.3028384890998543,36.62876106031438,2.534795922116081e-4,35.32592257121453,pLA
130,2.122216703452466,33.14973361243807,4.814775417616473e-4,31.027516908985604,pLA
131,0.0018223185092490668,32.92428251439583,2.605638450805306e-4,32.92246019588658,pLA
132,6.035051646057531,33.32596457225971,5.927931674463504e-4,27.290912926202175,pLA
133,8.285268117796896,37.978295904389086,4.120890292951067e-4,29.69302778659219,pLA
134,2.6300316478160797e-7,36.76146485867843,3.2882900460506366e-4,36.761464595675264,pLA
135,0.0067956594698812805,33.83883300451202,3.803940407177709e-4,33.83203734504214,pLA
136,0.38698742182145324,34.98128094274582,3.1600794384304597e-4,34.59429352092437,pLA
137,0.8350270291918584,32.87874993367974,3.6904818606584954e-4,32.043722904487886,pLA
138,0.07529104058299506,33.065970232119824,3.7063906261865915e-4,32.99067919153683,pLA
139,1.5891013441233888e-4,28.96175294272384,4.823050444648909e-4,28.961594032589428,pLA
140,0.049785528058303524,31.63667379937595,4.213018798714638e-4,31.586888271317644,pLA
141,5.576807434546071e-4,33.12571077557235,3.571617830357793e-4,33.125153094828896,pLA
142,0.02497302551145822,46.20194867037802,2.2078351986118844e-4,46.176975644866566,pLA
143,2.9725909002868276,40.668812626338664,2.832957806643164e-4,37.69622172605184,pLA
144,1.5062298053862867e-4,34.52290654419883,4.798385724069347e-4,34.52275592121829,pLA
145,0.3412313247096253,28.781404260154602,6.545253385381543e-4,28.440172935444977,pLA
146,3.2280597682600103,31.891090694580566,4.6876386734854544e-4,28.663030926320555,pLA
147,0.038714029438178726,30.636244903616067,3.711172955555062e-4,30.597530874177888,pLA
148,0.0374676800823888,34.574986203135325,3.066099867643769e-4,34.53751852305294,pLA
149,6.597954925960415e-7,36.088457979276626,2.3829452471650002e-4,36.08845731948114,pLA
150,0.00622228930000368,34.33879325087409,2.930514201113327e-4,34.332570961574085,pLA
151,2.101624994562343,37.35162044293428,2.8693524570456855e-4,35.24999544837194,pLA
152,2.4439955127717408,39.08450010099606,2.8398320963674494e-4,36.64050458822432,pLA
153,0.5210064261879653,32.573550505997126,4.941845029983385e-4,32.05254407980916,pLA
154,9.488323814742446e-5,36.62191155956409,3.375935680279245e-4,36.62181667632594,pLA
155,0.28633577572290997,31.87344590468159,4.2813634819343884e-4,31.587110128958678,pLA
156,0.0054577900768589946,33.52528489280823,3.4767560365215483e-4,33.51982710273137,pLA
157,0.01406497130006367,41.32648635524877,2.5609476679389883e-4,41.3124213839487,pLA
158,3.691291592421767,35.71824770925228,2.994349655416748e-4,32.02695611683051,pLA
159,4.69785548094066,33.9029373107845,3.124088120161708e-4,29.20508182984384,pLA
160,0.2975288154756771,34.864754934596014,2.3525874481196977e-4,34.567226119120335,pLA
161,4.0653953489471825e-5,34.069470628016845,4.461679222249104e-4,34.069429974063354,pLA
162,1.0682450952843054,33.11417921102117,4.504343032997149e-4,32.04593411573686,pLA
163,0.5137120418872156,29.6415442598133,4.3693575565675543e-4,29.127832217926084,pLA
164,0.0016871746315467104,35.126324347507826,2.9953821435334445e-4,35.12463717287628,pLA
165,4.158296013637134,32.07515989482848,6.052698306067722e-4,27.916863881191347,pLA
166,0.09347031961360307,33.03615297745366,4.1905049898851855e-4,32.94268265784006,pLA
167,0.023925020496418457,34.66783353590457,3.9714415713232635e-4,34.64390851540815,pLA
168,5.302023372935973e-4,33.72270233532752,3.556107118678915e-4,33.722172132990224,pLA
169,6.734254846603049,31.1682792068639,7.082291424708424e-4,24.43402436026085,pLA
170,0.9574737452336002,33.3578501744546,3.126614441762909e-4,32.400376429221,pLA
171,0.05801927246347445,33.966987399363326,3.5574564040771365e-4,33.90896812689985,pLA
172,1.090706430480891,34.015914519511185,3.985008540019371e-4,32.92520808903029,pLA
173,0.4086891163595065,34.73248213849327,3.322148131398293e-4,34.32379302213376,pLA
174,2.1574154901613326e-5,36.595084629707074,2.5990607388690686e-4,36.595063055552174,pLA
