iteration,cf.T0,cf.Tm,cf.q,Tbreadth,trait
1,2.1699957208725724,23.881799090563742,0.001503524154036991,21.711803369691168,bc
2,-3.2389101946610177,32.80767049978549,4.564753879605458e-4,36.046580694446504,bc
3,0.7159512372309509,31.39404474471641,6.479150375133261e-4,30.67809350748546,bc
4,4.501531291307196,23.665320588505356,9.736563901607927e-4,19.16378929719816,bc
5,-0.7418822076078668,27.244516887003357,9.135222257800988e-4,27.986399094611222,bc
6,5.064909902421818,26.63549323343528,0.0011935190329258798,21.570583331013463,bc
7,-1.481973564186085,30.637636881259226,5.14885293309566e-4,32.11961044544531,bc
8,-2.1363567902251503,22.464910401234377,0.0012029628661714938,24.601267191459527,bc
9,-2.4857667891245145,27.39764813531407,8.013448744988422e-4,29.883414924438586,bc
10,-0.23979489519872121,27.219763706637035,7.941723812876134e-4,27.459558601835756,bc
11,0.6527099900439541,23.00168139341598,0.0013454317558713527,22.348971403372026,bc
12,-0.3599082019286266,23.402787863522345,0.001040959932925394,23.76269606545097,bc
13,1.0528445090042942,22.811709020813826,0.0012448728674246377,21.75886451180953,bc
14,-3.1501762759384713,25.58448504316233,9.223719276031823e-4,28.734661319100802,bc
15,5.052018234952388,23.61881090593068,0.0018247305225465844,18.56679267097829,bc
16,5.813026964559179,28.103372444648976,0.0010364217680128842,22.290345480089798,bc
17,-2.3145808877118372,23.470838648718694,9.793826200170082e-4,25.78541953643053,bc
18,0.5880142819343392,26.587999600873925,7.687471657630557e-4,25.999985318939586,bc
19,-4.061266280911733,23.404634932358693,0.0011166082894241863,27.465901213270428,bc
20,1.2067737169550412,33.40715547713037,5.475683226602304e-4,32.200381760175325,bc
21,1.5549282753163247,27.672599920771056,8.326340755096511e-4,26.11767164545473,bc
22,-3.3892262371314312,30.02962822437818,6.135674894383246e-4,33.41885446150961,bc
23,7.326221444466145,22.834332656743378,0.0023219596899885075,15.508111212277232,bc
24,2.009677549960033,27.29068134984464,9.434196089907464e-4,25.28100379988461,bc
25,0.9709754110312376,26.82114921226687,8.336237617885329e-4,25.850173801235634,bc
26,-0.7621188050742913,26.66445790584303,9.670736183630802e-4,27.42657671091732,bc
27,-2.0066867519444402,27.24003099980713,6.204997951529906e-4,29.246717751751568,bc
28,6.932000083906762,23.39118499401482,0.002096294525642003,16.45918491010806,bc
29,2.611396335230703,24.24333208594956,0.0014204525326351224,21.63193575071886,bc
30,-1.4478392861729903,29.3768995358216,5.095978902698727e-4,30.82473882199459,bc
31,4.959587569675745,25.00063403751783,0.0011354205849236144,20.041046467842087,bc
32,-2.045428107274156,29.52808768703212,4.855030027193085e-4,31.573515794306275,bc
33,2.2950093820138733,24.47872629599929,0.0010198449733994273,22.183716913985418,bc
34,4.857187421076641,27.17866260999482,0.0010361008594934726,22.32147518891818,bc
35,6.055164033298603,22.74397021281729,0.0019150714354556862,16.688806179518686,bc
36,-2.7584913713339017,22.892952023646078,9.518353389111067e-4,25.651443394979978,bc
37,1.680357488387859,26.482687909291993,0.0011299691670688694,24.802330420904134,bc
38,-2.2710304037977687,26.52514838054392,7.686109220311532e-4,28.79617878434169,bc
39,-0.23625961392226458,22.64496448401272,0.0012947991866104954,22.881224097934986,bc
40,0.9787736253929458,25.767405825769984,8.831466188497517e-4,24.788632200377037,bc
41,-3.4064998685649006,25.724281399540764,6.732776584726135e-4,29.130781268105665,bc
42,-2.0912182894959015,30.070753399032412,7.2924578531792e-4,32.16197168852831,bc
43,2.116434704452751,25.55727829483151,0.0010883459839780172,23.44084359037876,bc
44,-0.653812927193075,26.539064783354362,0.0011491993619256666,27.19287771054744,bc
45,-0.5358966677326773,26.347028258556136,8.130685652671682e-4,26.882924926288815,bc
46,-3.9997105401890876,23.47585247139151,9.112880614109282e-4,27.475563011580597,bc
47,-4.043465902457401,26.822759650886244,5.933621005164298e-4,30.866225553343646,bc
48,-0.7233186109200185,27.28440233956058,6.808888627959161e-4,28.007720950480596,bc
49,-0.6530774164157496,24.299391975082628,0.0011867929398783038,24.952469391498376,bc
50,4.257630788389506,23.49674891032442,0.0020661758305062436,19.239118121934915,bc
51,-3.7307614285230546,26.286693270596217,6.909345917530471e-4,30.01745469911927,bc
52,2.8905900623983314,26.604957296593472,9.527331355923356e-4,23.71436723419514,bc
