term,mean,sd,lowerCI,median,upperCI,trait,lowerQ,upperQ
cf.T0,5.140820969536494,3.7242283400645184,0.18221005156174888,4.464113282745987,13.300085294239473,bc,NA,NA
cf.Tm,30.504123374825316,2.8224778579949787,26.70637232758199,30.739472615954057,36.905453919560145,bc,NA,NA
cf.q,9.287250669787735e-4,6.15034606837231e-4,3.728940114419184e-4,7.751452320693582e-4,0.0022564439084294097,bc,NA,NA
cf.sigma,0.2901762953694238,0.11510312455440486,0.15296003229877073,0.26409387869130274,0.5713971062284428,bc,NA,NA
deviance,1.2118441701563119,4.161324590804036,-5.147245210223664,0.4574837423154049,11.444950992238308,bc,NA,NA
Topt,24.182116666666666,2.72601958631157,18.8,24.3,29.7,bc,22.5,25.724999999999998
Tbreadth,25.36330240528882,5.258840229084431,14.52504602788577,25.956975289661756,34.46731302677046,bc,NA,NA
