iteration,cf.T0,cf.Tm,cf.q,Tbreadth,trait
1,0.696766049,46.19919345,0.081928312,45.5024274,lf
2,0.707807718,47.41742735,0.085300444,46.70961963,lf
3,7.718299465,46.20504042,0.135147916,38.48674096,lf
4,1.275257102,45.60094906,0.111530244,44.32569196,lf
5,4.537306122,46.77806222,0.099528434,42.2407561,lf
6,4.979184918,52.19810364,0.09686891,47.21891873,lf
7,6.425926956,58.07632065,0.099226156,51.6503937,lf
8,6.048985029,36.23346742,0.114532441,30.18448239,lf
9,3.076074678,41.07243667,0.082066076,37.99636199,lf
10,7.296831107,46.62202167,0.090247876,39.32519056,lf
11,0.477736408,37.24566217,0.1159115,36.76792577,lf
12,8.756560615,50.89379197,0.121300401,42.13723136,lf
13,4.722928478,52.13839108,0.088607296,47.4154626,lf
14,1.785167343,43.47839737,0.075684552,41.69323003,lf
15,4.399812665,49.23634628,0.107860024,44.83653362,lf
16,4.096676249,44.33486316,0.084864021,40.23818691,lf
17,2.233207467,43.37934101,0.099341361,41.14613354,lf
18,6.355221281,60.65176055,0.079946859,54.29653927,lf
19,2.668096197,48.30745185,0.107915438,45.63935565,lf
20,5.155748303,41.84010037,0.090980271,36.68435206,lf
21,0.550635123,47.58462128,0.095648519,47.03398616,lf
22,5.084107655,44.51312402,0.12228808,39.42901637,lf
23,6.954712978,53.5890761,0.091123358,46.63436312,lf
24,8.382381766,55.8647098,0.090360225,47.48232803,lf
25,5.52110972,44.56662003,0.100263477,39.04551031,lf
26,6.727219436,41.48086877,0.118290606,34.75364934,lf
27,2.655156138,56.82496333,0.063405191,54.1698072,lf
28,4.049103222,41.49549428,0.107417935,37.44639106,lf
29,1.354892312,49.09394302,0.111021353,47.73905071,lf
30,4.790153119,43.24265178,0.116926762,38.45249866,lf
31,3.779221497,52.46662629,0.089658159,48.68740479,lf
32,3.249660405,34.04021257,0.126184551,30.79055216,lf
33,4.082528975,44.41962562,0.085281518,40.33709664,lf
34,5.913132888,41.31528576,0.102152713,35.40215288,lf
35,7.090140988,51.33578852,0.081742447,44.24564753,lf
36,3.709401439,54.0431929,0.080755083,50.33379146,lf
37,11.95494225,58.89348669,0.086469872,46.93854444,lf
38,0.434330167,44.0241782,0.081621298,43.58984803,lf
39,2.444681138,43.32727306,0.102048657,40.88259193,lf
40,1.243720928,41.07123471,0.097828217,39.82751378,lf
41,5.663774818,49.40044007,0.115291155,43.73666525,lf
42,6.280875248,53.03201707,0.118758793,46.75114183,lf
43,4.529733932,41.09589686,0.09409105,36.56616293,lf
44,4.90421494,45.91228564,0.118414624,41.0080707,lf
45,1.983219746,39.54542801,0.129616041,37.56220827,lf
46,6.740188054,64.91364807,0.093295192,58.17346002,lf
47,3.187926472,37.06503748,0.103803979,33.87711101,lf
48,4.390456207,43.95367476,0.11747812,39.56321855,lf
49,2.027190147,50.5327407,0.065853374,48.50555056,lf
50,2.705376964,40.10028684,0.08656374,37.39490988,lf
51,3.896956916,38.93769423,0.096590717,35.04073731,lf
52,8.047139254,43.97634139,0.088425464,35.92920214,lf
53,1.468353287,34.49545948,0.112484209,33.02710619,lf
54,1.918914927,43.10969681,0.111208797,41.19078188,lf
55,2.085318499,42.31843545,0.117729349,40.23311695,lf
56,4.379919272,44.90979286,0.078006251,40.52987359,lf
57,2.177875233,48.96109055,0.091882852,46.78321531,lf
58,7.654163536,44.12327708,0.094663554,36.46911355,lf
59,9.172674736,48.06439464,0.116253235,38.8917199,lf
60,0.612525478,47.99995921,0.095246588,47.38743373,lf
61,2.466073881,34.88652242,0.105517944,32.42044854,lf
62,8.492396239,46.22351728,0.110977934,37.73112105,lf
63,2.21123569,44.97531207,0.102068922,42.76407638,lf
64,7.337225449,48.29408616,0.131964495,40.95686071,lf
65,6.405899999,50.53778644,0.095451417,44.13188644,lf
66,3.607639396,42.14435077,0.114722669,38.53671137,lf
67,1.257846261,42.19454673,0.0810953,40.93670047,lf
68,11.46939173,43.3227438,0.108903518,31.85335207,lf
69,2.306204575,48.95427098,0.098622941,46.6480664,lf
70,3.310980456,44.10518881,0.11042126,40.79420836,lf
71,6.759539138,50.4317583,0.122789755,43.67221916,lf
72,3.112256873,38.56539601,0.100593041,35.45313913,lf
73,3.855409434,52.3332837,0.094224976,48.47787426,lf
74,8.254425066,52.65928589,0.113393083,44.40486082,lf
75,4.409412295,46.0474768,0.109842815,41.6380645,lf
76,2.060373945,44.91024994,0.055669539,42.849876,lf
77,3.408738162,41.11060205,0.077339033,37.70186389,lf
78,7.492961136,58.135365,0.09012287,50.64240386,lf
79,3.601808599,42.64355176,0.092203307,39.04174317,lf
80,2.404947175,47.56202932,0.09940638,45.15708214,lf
81,1.214613904,39.91130746,0.112707765,38.69669356,lf
82,1.730920033,39.97219438,0.110019263,38.24127434,lf
83,7.028827967,53.96110881,0.104679095,46.93228084,lf
84,4.722040848,57.51328769,0.09364278,52.79124684,lf
85,6.030198272,48.49286383,0.096243018,42.46266556,lf
86,2.454257397,34.72519185,0.093319639,32.27093445,lf
87,3.725707146,60.02262523,0.072269498,56.29691809,lf
88,6.948620108,45.02398859,0.117505266,38.07536848,lf
89,0.605893991,38.5994402,0.137643998,37.99354621,lf
90,0.663039387,50.34182157,0.094224909,49.67878218,lf
91,3.788528775,46.23611505,0.074463801,42.44758627,lf
92,5.181620169,40.44481543,0.118532527,35.26319526,lf
93,1.490953085,43.44615676,0.073875192,41.95520367,lf
94,11.46258767,73.44519458,0.067620693,61.98260691,lf
95,0.590151874,33.33463639,0.110066782,32.74448451,lf
96,7.641953527,46.54015408,0.093821519,38.89820055,lf
97,3.110792563,40.38800204,0.130518176,37.27720947,lf
98,2.714813551,36.1336474,0.118107542,33.41883385,lf
99,6.334548945,42.24330591,0.119291702,35.90875697,lf
100,4.650311339,34.15730166,0.14288821,29.50699032,lf
101,6.587081205,60.74307105,0.074584681,54.15598985,lf
102,15.8189274,52.71939214,0.141613443,36.90046474,lf
103,3.292736056,53.65251367,0.084074095,50.35977762,lf
104,6.085155958,60.98655902,0.091311549,54.90140306,lf
105,7.854740755,39.03468171,0.118220541,31.17994095,lf
106,4.02475828,46.99593048,0.091449228,42.9711722,lf
107,4.939757005,44.90733732,0.099823404,39.96758032,lf
108,3.162587676,39.65273631,0.107991312,36.49014863,lf
109,3.005263108,57.96484382,0.081638968,54.95958072,lf
110,2.589609726,42.62273534,0.109126547,40.03312562,lf
111,1.5395538,46.91359765,0.07104205,45.37404385,lf
112,5.651025192,39.65278473,0.126676996,34.00175954,lf
113,3.431574561,42.01262836,0.099455227,38.5810538,lf
114,8.172804782,43.1084136,0.094935122,34.93560881,lf
115,8.212003925,52.66806661,0.128019897,44.45606268,lf
116,0.900457823,42.44535669,0.112888747,41.54489886,lf
117,1.166582005,46.38681941,0.105925709,45.22023741,lf
118,4.787740575,59.47195171,0.108562036,54.68421114,lf
119,3.977562402,43.11160156,0.120495062,39.13403916,lf
120,9.371583572,68.00950771,0.071883049,58.63792414,lf
121,9.815907525,57.23771174,0.078639114,47.42180421,lf
122,2.935236004,39.53389454,0.116763882,36.59865854,lf
123,3.317512006,46.35681709,0.077316162,43.03930508,lf
124,1.751068993,48.43093097,0.075750667,46.67986198,lf
125,2.024022741,31.99061826,0.113510023,29.96659552,lf
126,7.512618048,56.77502364,0.084969033,49.26240559,lf
127,4.477625545,47.15363055,0.097859344,42.67600501,lf
128,8.936278273,40.31993195,0.150187434,31.38365368,lf
129,3.13292199,44.77681334,0.109260725,41.64389135,lf
130,3.738054723,46.20235947,0.103366048,42.46430474,lf
131,4.340690285,52.82124929,0.094401752,48.480559,lf
132,13.36161712,49.75971904,0.106059826,36.39810193,lf
133,4.27692071,39.49262851,0.112474998,35.2157078,lf
134,6.468818292,45.86712452,0.09585379,39.39830623,lf
135,2.111811782,44.29308005,0.07713928,42.18126827,lf
136,3.47493065,43.35209883,0.121463626,39.87716818,lf
137,3.358845724,53.2461165,0.088687076,49.88727077,lf
138,1.03683123,39.80000405,0.099718619,38.76317282,lf
139,5.465512282,52.91716312,0.125579693,47.45165084,lf
140,6.009019563,45.65706919,0.100035249,39.64804963,lf
141,7.561585284,52.84917791,0.10366317,45.28759262,lf
142,2.341183624,48.96867855,0.107780382,46.62749492,lf
143,7.11505073,46.51339423,0.081810369,39.3983435,lf
144,4.109446453,39.79962375,0.13974305,35.6901773,lf
145,3.622338525,46.88127347,0.089889337,43.25893495,lf
146,2.484776054,48.11169271,0.106811957,45.62691666,lf
147,0.182268216,43.2018217,0.07215538,43.01955349,lf
148,0.471036172,39.53942816,0.087547161,39.06839199,lf
149,1.317446927,48.71791093,0.095048347,47.400464,lf
150,2.458086363,50.93023132,0.081169927,48.47214496,lf
151,5.876161804,34.42895544,0.156309993,28.55279363,lf
