iteration,cf.T0,cf.Tm,cf.q,trait
59,3.8782612253399273,31.803260125771352,0.004573359997706269,c
60,-1.6443421319626967,38.861480312466895,0.0022685090216917787,c
61,-1.6669330095050676,37.158611227302764,0.0022163775611126592,c
62,0.998418765451488,38.53654722401506,0.002142578296005807,c
63,-2.7983616148518156,34.71021423109098,0.0021216487320728666,c
64,6.080481449425731,32.68484057829067,0.0051617789336787685,c
65,2.552567625855377,34.62920791429895,0.0032318025432094347,c
66,1.6279912158434708,33.725801119234134,0.0024480390252201553,c
67,1.6641112281464174,35.70725176326888,0.0030733584221699093,c
68,-3.080758539265884,36.91704236254636,0.0022394147381107495,c
69,2.2615245981213636,33.905429095669554,0.003036326538519445,c
70,6.697280865272878,34.62890898600516,0.003057734048546521,c
71,4.111315208821015,31.985710078962605,0.004392750337080597,c
72,3.3642282471642666,34.07813595507694,0.0036676616962711883,c
73,0.848003998672282,36.672646627817805,0.0025443580200844923,c
74,7.527144340700177,39.777715113004085,0.001978105638801405,c
75,5.163644061395836,31.386686892922633,0.005251561591107533,c
76,-2.3009183391879002,34.39815954228701,0.002863197824276814,c
77,2.5335974351005177,43.46407926195307,0.0012297332610654477,c
78,-0.4987090312902094,37.83840878792414,0.0021783205777794433,c
79,0.8598304338886171,33.67719086247693,0.003079425106884185,c
80,4.77625769343865,33.113625190066024,0.005112846851032799,c
81,6.400177984873078,32.8358771022781,0.0047351945905038054,c
82,-0.6145898062965265,33.553580270662174,0.002609541010333148,c
83,5.9395369763362265,33.23467763168,0.0050092532323332386,c
84,-3.5914841040864367,44.69494741759806,0.001387300987857545,c
85,-1.263857443785879,37.2460318008923,0.0020911608255209475,c
86,1.8000858817820227,35.999032939146105,0.0025797568436053404,c
87,2.051042905999382,37.92128048641948,0.002258029102500113,c
88,0.4000494098716789,46.31196394823073,0.0014845427116733346,c
89,3.693393072358079,34.611831775143195,0.0031281752629389306,c
90,7.45045883956119,33.139046783334486,0.0056335895712514876,c
91,5.828431748177692,33.57975660410298,0.0042445050535112735,c
92,-1.1822437008035358,35.31076495841592,0.00223038433157573,c
93,1.7209801363118276,35.2848537106615,0.0030866643183944387,c
94,-1.5475161985593937,36.10652861589007,0.0026313699016669444,c
95,-2.5852493667473704,34.02075613589844,0.002643461613609619,c
96,2.063727061268846,35.078681253113636,0.003116004443947163,c
97,3.4862026600499245,32.001101881278856,0.004289723369161696,c
98,-0.7240826406428456,34.75900131798684,0.0024777018101514218,c
99,3.472272053106872,31.94408461704066,0.004539619537909043,c
100,3.939433813487211,36.009880242812635,0.0030171155261219194,c
101,2.148599131545442,31.394589263495988,0.004311079184713736,c
102,2.1988508988962066,32.674215695334816,0.003867694865135051,c
103,0.927372182732535,32.26239215439566,0.0034080553509547922,c
104,-3.131478674774432,37.69091466586936,0.0021755480245345864,c
105,3.684954950194572,32.17437960029349,0.004053278129932656,c
106,3.312765413332821,32.68607655776958,0.003669078829562914,c
107,2.8845055034692777,32.58062738906911,0.004004759249409457,c
108,1.9249108461929483,31.395350295097394,0.004507640104163987,c
109,0.8524700653135584,35.37603855826414,0.002837834347312924,c
110,6.519454872397894,33.62927023817121,0.004715140487026569,c
111,3.68205803151481,34.06244763502756,0.0037228842272604193,c
112,2.258393721169158,34.278293663485705,0.0032003024561403203,c
113,2.8318303706724572,38.212356691691646,0.0036520115002804266,c
114,3.823205103729409,34.806316740904876,0.0036447815043119773,c
115,4.93449523072365,34.223952580350975,0.003923552047013777,c
116,3.7927363372572094,33.56341481845125,0.0038399930881144444,c
117,-2.4571634621931118,35.61773457934413,0.002171147381586344,c
118,0.014605991353997538,32.371735403905014,0.0039010259317763716,c
119,3.235672748793414,33.361493688300385,0.004075510075314115,c
120,4.540580658791937,33.13971352673398,0.003953965573639006,c
121,-2.937271000609451,33.277648580746025,0.001707570080172421,c
122,5.967622607153412,33.510425913883445,0.004831810297862574,c
123,2.312161942549629,34.40854164163467,0.0030939292527240635,c
124,4.244928821401896,32.52417954761968,0.004329318251099177,c
125,6.405194120120962,34.845346922455086,0.004461450605816598,c
126,3.7704873599668005,36.07472075647773,0.003126582939705169,c
127,5.185341417586049,32.75326980945508,0.004905514732947413,c
128,2.226897143729235,33.882704853212665,0.0036325477956803895,c
129,3.6158189254388926,34.809227963959124,0.003357471517954877,c
130,-1.7574055951906327,33.81597418486369,0.002633684183888431,c
131,-3.5849115495132593,35.901951180084616,0.0021715588491739695,c
132,7.47167189026621,33.089860691714236,0.004730705497569714,c
133,4.217409836845557,32.34622102711663,0.004123911401434961,c
134,5.680304042130386,34.52465991638651,0.0032955861090661906,c
135,5.0412744560713065,34.78819317161471,0.003912623683878166,c
136,2.443887512748688,33.45194478673616,0.0034154599887043393,c
137,10.496086860183784,32.78406052929701,0.005686046275102945,c
138,4.669124569821575,32.288606127198314,0.00499847511590223,c
139,-1.6911353666985902,36.62669296297877,0.002117090346263978,c
140,6.036928303101009,35.96099050531965,0.004574508170022358,c
141,0.3234085537118343,32.591679931904594,0.0029702522220763543,c
142,4.266649676813142,33.89047869366612,0.0038502887087344803,c
143,3.247225416721667,34.103384458295466,0.003916420998245017,c
144,3.4111074103164176,32.475707006129724,0.004210715851800677,c
145,1.5572456768212533,36.0844373481031,0.002888166955771412,c
146,2.7236294482301506,33.43563539081824,0.0035837316902047915,c
147,1.861152174197077,35.98438746231723,0.0025229284033450074,c
148,-3.6659794421295797,36.468802977784776,0.0019599720010495055,c
149,-2.430088829445104,35.4936521211195,0.002674674541448361,c
150,-3.0227751950289123,35.48768672916042,0.0020402518136744875,c
151,-1.5046754016248878,36.13518036594418,0.002333483785938258,c
152,-0.14126573229553108,33.92795772850217,0.0027818819411491967,c
153,3.79164483548311,32.246391787978745,0.00267573080843586,c
154,3.2288938453869545,34.633395952616375,0.003555561821909586,c
155,-2.412925586002189,35.69506363064741,0.0024469174581228485,c
156,0.9037585598059241,34.91030819203818,0.0027826487247557814,c
157,1.3946539585592426,34.55405644236961,0.002725010004943404,c
158,5.987132689899754,32.070293899932636,0.005384941221748219,c
159,5.4375173848146545,33.48105526389045,0.0046390776080962376,c
160,5.010418177644166,31.55353072098312,0.00519347347841377,c
161,3.4417281679609744,32.31394379420348,0.004357635897133032,c
162,1.9487567213615993,34.234894569534504,0.003588653872339065,c
163,1.3257126970405757,34.74045528665349,0.0035177318400179333,c
164,-3.2332642777426255,42.26734743758018,0.0015288546356817762,c
165,4.525755961740417,32.59054254920875,0.004538301209968738,c
166,3.8426362495838955,38.93500754916719,0.0027629947515988972,c
167,-3.2057257345122734,36.378183329773314,0.0017664718453870218,c
168,-3.498882811364166,36.68634685378575,0.001964676171969528,c
169,3.208896793372575,34.07280630348708,0.00379645746691772,c
170,1.9330318724353814,33.42764128615212,0.0033128503775393986,c
171,0.5197716777540773,34.97075994448084,0.003053551108559672,c
172,7.276256081755312,33.29546948593117,0.006135632485055038,c
173,0.3057476861842634,32.345807089618475,0.0038376803888573,c
174,7.248385536319946,33.97053587743861,0.005728875745133574,c
175,6.0292619281550905,33.60019647783752,0.004991659613385694,c
176,6.208683144397138,34.526463127630336,0.004042932518438046,c
177,4.5555778624975805,33.2368042596226,0.004133385304396767,c
178,2.656784751951249,34.49512628437923,0.002929482993894584,c
179,0.19703053272962556,33.7963218534526,0.003030430936849777,c
180,2.021922358223546,34.64830548817488,0.003537930933169566,c
181,3.422977409003245,33.2086612245657,0.0038103877208564636,c
182,6.204561815832275,32.93214660392796,0.004915406532037976,c
183,-0.19437914814951496,39.23269868889986,0.0021595070045447758,c
184,11.173508857689983,39.224750781288336,0.0034753644650386785,c
185,1.2745963340386721,33.75571645912493,0.003181493144265409,c
186,8.472523737727357,31.622403288523365,0.005875062658493203,c
187,5.772973410479709,33.77811777294752,0.004294028793402243,c
188,4.862317583279161,33.98172553031289,0.003777704747868817,c
189,1.8559554456584673,35.57622938133625,0.0031435526150199265,c
190,-1.55547931895754,34.6436284861325,0.0025360623123981763,c
191,2.563678581226416,34.88458858087882,0.002765934520191623,c
192,-0.9077812724899963,45.04919872592014,0.0010968814639610587,c
193,1.2156897042754498,35.730152380965436,0.0025925869486584227,c
194,1.2997952720478905,34.02962249721493,0.003599816434339,c
195,-3.59490023387722,34.21861348327596,0.0024018968652423154,c
196,3.771023899136461,33.26796962904095,0.004156187442436805,c
197,6.065989579942917,33.25497641539114,0.004056704806468844,c
198,2.20711129135354,33.67717177231672,0.0037474168588059365,c
199,4.813415533732183,31.667134196400134,0.004267643287076527,c
200,-0.9563202840567184,39.36690428927952,0.0021116592020706594,c
201,0.8780392443966383,34.296606457934786,0.0026676583946821228,c
202,3.8700039676376754,35.42268996630368,0.0028777064590106765,c
203,0.7543975566855652,35.35173080647022,0.00275351053413351,c
204,2.867010609933522,34.56207135215946,0.003584256893132607,c
205,-3.622517915686648,34.856422828590155,0.0019756008293740006,c
206,4.297549460843726,32.989041653790586,0.004480983609681223,c
207,0.8869048427370867,32.7735126441202,0.003170206639895475,c
208,-2.6041534135465394,33.00675139035457,0.002227713401175465,c
209,0.6638035258566148,34.66318165162853,0.003016754993187752,c
210,4.632226594873281,33.183857475877666,0.004544075630606969,c
211,2.067026995299485,35.074759986475264,0.003145368692653478,c
212,6.236821259256621,32.94249348128877,0.004434647918253292,c
213,5.312275234834749,36.60574908813227,0.003387760796183315,c
214,1.8404353969467007,32.98552934673046,0.003739948677971852,c
215,4.396378851420362,34.0813227192414,0.004064791473487706,c
216,1.8962735516028966,35.668088339640924,0.0031155373039515903,c
217,3.692779612191626,34.44942659256115,0.00369879064868623,c
218,7.004689451744012,32.444370199289054,0.00594066402110413,c
219,1.9163889073039364,33.794835903454995,0.0037171169746779086,c
220,4.064452255171343,32.810799807177645,0.004396259835994973,c
221,6.1037568456624065,35.66142635025385,0.003783921909850697,c
222,2.19767861302679,32.07192284287253,0.004791193102881463,c
223,3.2494221814437996,33.638337898793374,0.0036097799483337774,c
224,4.8510010599070394,32.11804245649945,0.004207716566921926,c
225,5.864742011699882,33.18247400957578,0.004977589841930859,c
226,0.7276013630931351,35.7241597869898,0.0028074582637828633,c
227,8.919782566393893,33.76915019578938,0.005561498279270412,c
228,1.7350050447609737,32.65629288970316,0.0037836214218807404,c
229,6.695128576471058,33.27883765211583,0.0049991851988998815,c
230,-1.7895224590346837,33.89401717644368,0.0021861765258804015,c
231,4.781205691592687,33.389378286452576,0.004188163891508443,c
232,4.347319839041939,32.026625013774314,0.0043772031912620085,c
233,2.6142381375031327,40.97010993096933,0.002296972252169872,c
234,2.2143480755172806,33.50729316521911,0.0035128511790527336,c
235,3.2432018226106507,33.84168327561903,0.003913904658388289,c
236,3.897830487489461,32.20929298726214,0.0047162920790812446,c
237,5.382817238010986,32.05098290668655,0.004547428664661491,c
238,0.3772341000616857,35.03920875518584,0.0024919309352538395,c
239,5.270131706521898,32.942300041219994,0.00475560351923321,c
240,6.261648862536868,32.58266947721821,0.005100862802205604,c
241,-2.8929312498306716,36.44239672623746,0.0021726533601088656,c
242,1.6670829505782114,33.41845916645573,0.003629174451700365,c
243,-2.143190266282204,39.02307480881347,0.0015319555240555548,c
244,5.120448478350427,31.918122315092347,0.004879813779853017,c
245,3.267360041993787,39.20605706421778,0.0020964795330167254,c
246,2.3636448869201816,31.888048832837647,0.003983881920308472,c
247,-3.0773876025915126,35.67301811391837,0.0020839393698932353,c
248,0.6992323268344443,33.690708019665735,0.0032791814726619325,c
249,0.9164704636478227,38.159208359369295,0.002283186945329884,c
250,2.0916169957778914,37.52934606701044,0.002335480143677809,c
251,-1.0442080293435412,35.83875552717623,0.002550500848233447,c
252,4.565072152883733,31.666977266595445,0.004581533534174002,c
253,4.429848505256315,34.383980139605704,0.003989909222513927,c
254,5.443676788226808,32.731128573773105,0.0053612416198939444,c
255,1.1447772652466064,31.633280885953603,0.003756872328201163,c
256,5.505182938705376,32.68851703233431,0.004875704078940859,c
257,0.3659804391567274,34.945183778750476,0.0027026845669355266,c
258,-1.986790490450211,33.94592063744993,0.0027977713466119684,c
259,6.247259352002619,34.81534818068968,0.004376797298596895,c
260,-1.0932364749675512,32.629916725117916,0.002695711744807303,c
261,-0.4447400908550012,33.522250088453596,0.0032399787451986087,c
262,5.267726534165293,32.507097852674455,0.004725084975178958,c
263,4.503706101083623,33.75468175474914,0.003952281296963514,c
264,4.200063568715896,39.370814530322484,0.003038206206528181,c
265,-3.4166913772683416,33.350797017206176,0.002452780002954885,c
266,1.9810909862073842,34.259747155114994,0.0031161147484563413,c
267,-2.8338319431136503,31.74471851287668,0.003818610475112632,c
268,-1.0997510549696687,35.08728061111611,0.0026089571085684384,c
269,7.938990550778426,32.9093756500238,0.004856678296455686,c
270,-0.03922605422314218,36.90077130780004,0.002523398650263245,c
271,-1.936683305113657,36.62124797199555,0.002345655575696128,c
272,0.07576241018072327,35.99174470306425,0.002378076711784399,c
273,5.812922262445316,31.48945360232505,0.0055917865444867,c
274,4.835347827533495,31.51365408130909,0.004592277818955304,c
275,2.278161973271253,37.607550731633054,0.002622678708006295,c
276,6.065882096021619,34.4352168797689,0.004053695266244059,c
277,0.8454986435584253,33.47910458925896,0.0030827689845865387,c
278,3.8026354154394646,33.617420844873095,0.003636412385184484,c
279,-1.3659251725122044,43.219694528003394,0.0014890484086838166,c
280,3.905662555807016,34.81843526469353,0.003586388545137721,c
281,3.9297005570520556,32.690324395093725,0.004628985537685877,c
282,2.5647809853595707,33.408222491747175,0.0038025000365421446,c
283,2.0642569668205395,34.734537736252584,0.0027365010296305854,c
284,3.3728578751002782,34.98010033475883,0.0032560845051929363,c
285,5.694997783965302,32.036748080008145,0.004661564395828724,c
286,2.713612550424253,34.027449655906764,0.0032383495808721895,c
287,0.6507964613569666,34.65968592619232,0.0028213620370391534,c
288,-0.06084007890904264,31.78347510877282,0.003398309788155232,c
289,0.578990081347305,34.1838245080764,0.0030435802585390193,c
290,0.30211689181348556,34.84594894709364,0.002681611216083401,c
291,1.4923121117259441,37.48030782199064,0.0024272614896536913,c
292,6.668666808731432,33.17080061683768,0.004877418604922139,c
293,4.2339261324645205,33.96787564024026,0.003736558232308156,c
294,1.1841769516435159,36.16147067150957,0.002252046993259368,c
295,-1.4233065129501359,36.39429257946564,0.002054234044410527,c
296,3.8174296859318986,34.14984184535445,0.004159903425410285,c
297,2.5485281298605056,33.18574244665743,0.0036167561782178602,c
298,3.7901173406390285,34.65629928928852,0.0032006333194494687,c
299,5.480620204349227,37.10731849511962,0.003251325309376321,c
300,0.6263839387535821,33.57064068225888,0.002981024002596165,c
301,8.338400252072764,32.43064142607883,0.005450921371153111,c
302,6.702802299851619,39.93213728915981,0.00310484225486791,c
303,1.5872891787086303,36.39770346044278,0.002688814322360194,c
304,0.3925945101462016,35.46843975180382,0.00256027679210204,c
305,5.244100194070844,32.63875276600623,0.004180322549273153,c
306,8.15605587975188,32.88847569644455,0.005570687835567887,c
307,6.1532942228854335,32.1370590469822,0.00551891800150808,c
308,0.716580293898101,37.01231864049377,0.0024508889131747993,c
309,-1.629122566908062,31.70604121873408,0.003570089496436971,c
310,4.280229524759287,36.33778315584356,0.00297417108278665,c
311,2.105597726810143,32.303551015679794,0.003119346588746232,c
312,-2.070708009084927,38.86475170973206,0.0015290313402618334,c
313,1.8849255062712746,32.25925477744816,0.0032213632029389743,c
314,5.919296804037378,34.35622270055848,0.004920229214563444,c
315,4.066310511226154,31.881840471114586,0.004830956574183875,c
316,3.2139171974479233,33.74608670376982,0.003752031100405474,c
317,3.3605993394402898,33.27999593714184,0.003503727569980919,c
318,4.615893659098839,34.30555602229532,0.003276222670068493,c
319,1.3230023485496574,35.57453081234921,0.0027989141235482285,c
320,3.902910733931802,35.189870788730886,0.003586394366518275,c
321,6.310894988137363,32.741052051274174,0.004843992627631412,c
322,3.1229551845502588,34.25183407097044,0.003133571525995562,c
323,6.1705077256523495,31.354677221074873,0.005246100549021303,c
324,3.478123701320632,35.98638541534108,0.003679848101135585,c
325,1.8943014282769965,33.51828860810093,0.0032862880648771263,c
326,6.8873478481077335,34.10979619949874,0.004732255007253026,c
327,3.445155253915903,33.61503393920967,0.003974633767602862,c
328,4.726477374648711,33.425942991141184,0.004217945633960348,c
329,-1.3539281866446418,34.757565224818364,0.002522714776900318,c
330,-1.4313197132365105,34.945526686591954,0.002557632369940559,c
331,1.8978985119358436,34.50782504594836,0.0030556211495624467,c
332,0.36888443003945603,32.48394844252521,0.0016574622245687236,c
333,4.923460544109258,36.093265598086525,0.002718271207280709,c
334,6.814585312288678,34.99500260483468,0.004464405043076479,c
335,-3.0449822487994744,33.341435221807544,0.002639689567181929,c
336,4.1092783172223015,36.596027656661754,0.0029165311051431125,c
337,1.0464642831575075,37.7376877196337,0.0024670691777240227,c
338,0.37665468667281754,38.45790810372901,0.002710077426573794,c
339,4.301874573482699,32.41980416852909,0.004557377226306852,c
340,6.688760708751586,32.682287286228586,0.005097198641578462,c
341,-3.305809054847292,45.881957440439066,0.0014587074833873007,c
342,2.27055876578841,32.85515621961733,0.0035723441058384204,c
343,3.837493076010725,33.30219015129502,0.0037107645903894366,c
344,6.074014978595272,32.070058822405436,0.0056283169518864294,c
345,3.726422386454873,33.029500814709785,0.00368341789776117,c
346,2.2546421742552916,33.87811122726434,0.0032410833371460533,c
347,1.4510861291555512,42.14987500000194,0.0020309324449452075,c
348,1.723453672272651,42.82454473037542,0.0017455694351340167,c
349,2.1882602165292067,32.95729256367971,0.004132034101087331,c
350,2.2421113442317964,31.63029436711612,0.004106228139947047,c
351,4.731440486252566,33.438087331191795,0.0038761913950724155,c
352,-1.6172270965902782,37.2591564563854,0.002138971082976699,c
353,2.0840686546564937,32.80408450984757,0.0036392966727176873,c
354,1.4892189248576804,39.3551578382358,0.0017906454722504891,c
355,1.901092214278152,36.745926825080176,0.0026550353739494617,c
356,-1.5828365370405129,32.4931942382635,0.002567361936542809,c
357,1.0549012691267086,36.007466838366774,0.002397553048034658,c
358,4.593861047595306,33.58038490588342,0.003605339496876369,c
359,-0.046370187228089055,39.205205612144645,0.0021394884033950888,c
360,-1.0102524811042106,35.97403213886674,0.0023662733688402976,c
361,4.378544579423304,34.21180593308184,0.0039171221820244635,c
362,0.39572106852263556,35.64612779501645,0.0022539512797480703,c
363,3.5899059123748494,33.61064459124342,0.0037870858251722954,c
364,-1.9507613553309915,37.31907058870091,0.0021273848880263547,c
365,7.21675800714589,32.60336586988643,0.005592400834383303,c
366,5.539873933916974,32.2207261201465,0.004669087109490739,c
367,5.476332165883349,32.36626852807063,0.004551110246929423,c
368,-3.443429575863626,38.86948773554844,0.0017265943010614895,c
369,2.6168526509245327,35.19821499382845,0.0033984342746490627,c
370,8.792540403188495,31.833628211682928,0.008694760185428488,c
371,1.7392607444527766,35.055923991171895,0.002939656775935944,c
372,5.086444757437079,31.644446483410967,0.00513876742923756,c
373,1.244113220399619,33.087149384613625,0.0032288022102770915,c
374,1.5188212034592379,34.14509743143803,0.00302542997998886,c
375,7.191903970205535,35.70052230360909,0.003991993681993962,c
376,5.1021058833465744,34.36736863447649,0.0038666869711968923,c
377,4.060866838459883,33.421304520936765,0.0038516935583404405,c
378,5.1534975633095765,33.91922836210857,0.004162718948818436,c
379,7.022818136901089,34.82504304438744,0.004157498881362318,c
380,-1.5766951215446947,37.81869079520348,0.001958926100333012,c
381,4.134162871694918,33.65691926014516,0.0037528585869663917,c
382,7.061453495325994,32.99233595079727,0.004618018490600367,c
383,3.5494712194227738,31.873599356497643,0.003369784174569165,c
384,8.048460540708557,41.70483327311432,0.002230463975811364,c
385,1.860428326479946,35.51528415368875,0.0030446180507156364,c
386,-0.17838403359867705,32.388423322132255,0.002829820416759151,c
387,4.433567148724013,33.74541675508082,0.0036754282820081726,c
388,-0.693068709487731,40.95531507484309,0.001886060844167898,c
389,-1.1875806150240495,35.66798421348087,0.0024375524668126987,c
390,4.377826646314519,33.4387719318883,0.0036462628288145256,c
391,3.3873304845449397,39.54381141227151,0.002144275165914568,c
392,3.451088031976548,35.01194960292055,0.004024247186946321,c
393,4.989509759763525,32.552092307765484,0.0063283702164783065,c
394,-3.596919346154301,36.544401586354574,0.0018868006042411234,c
395,5.5580176768579825,32.600407897027836,0.007017147451138342,c
396,5.112857007745978,34.44134525049919,0.004240065453110032,c
397,-2.627173861412871,37.8038088504776,0.0020338685030061093,c
398,3.4410656437227605,33.66820824352886,0.00380807336376984,c
399,8.082815834540739,31.692060768596505,0.005443163289647988,c
400,3.795360015372146,33.54053668536986,0.0037413638615654567,c
401,4.291158065941837,34.831705129930036,0.0034936539893558266,c
402,4.807101099451948,32.57280782310522,0.0039443227217355135,c
403,1.0593754247902991,36.97492699079051,0.0023791807338657857,c
404,4.972351704680001,38.367342236372195,0.0031946051036802546,c
405,4.192633189775205,33.42878896095017,0.0037872883420690283,c
406,6.0860659465943545,35.32877061602934,0.004586929959086086,c
407,-0.027500308701754683,35.25466318797721,0.002727516095376492,c
408,1.381525014543218,34.371680116789406,0.002901862043877743,c
409,6.554746724763339,34.10407673387583,0.004392012368369659,c
410,5.635670288833483,33.88402833288485,0.00451427028663533,c
411,4.369477961096475,33.18668768489535,0.004398183052898767,c
412,-3.1682873941196044,35.038363209690715,0.002286446513916562,c
413,2.221031268439491,33.77662371021469,0.003402989375044233,c
414,-1.7354689083757342,32.41142003651804,0.003097513070946865,c
415,3.9771244102357084,33.98822265416277,0.004161410120654781,c
416,5.639154471326176,35.44268446824017,0.003986302713367295,c
417,-2.2005062168818412,35.09129546651181,0.00240101228357943,c
418,2.783160826158073,37.10008603075584,0.002771014197672408,c
419,3.338752006754407,32.19751979952346,0.004387489228713475,c
420,9.498427536588357,36.624555663176146,0.005020069463640572,c
421,0.9996875398347758,36.81913236774278,0.002420569626156881,c
422,2.7962308542504406,33.97210571445297,0.0031301078710450096,c
423,2.077046903795149,33.231353017157055,0.0033487571207354554,c
424,5.155691089343273,35.41149424915447,0.0038039806992372573,c
425,-0.7461391181489807,32.64181556390917,0.003255952875666712,c
426,6.5069026969379085,33.78434512268581,0.004416590301262135,c
427,-2.185970810435795,32.22624423656441,0.002439221956925293,c
428,1.1518223216412249,37.65832369183213,0.0025531515265481697,c
429,4.3431339411236305,34.866878886853705,0.0038078660367551836,c
430,7.186370855761124,33.974624414702774,0.005149820716170423,c
431,0.41366265988207207,34.0028029827705,0.003230634294145739,c
432,-3.2831592624024615,35.86280087246954,0.0023860337266384058,c
433,1.840213721533507,33.12278280468499,0.0034743354147720538,c
434,4.367824373254871,34.116026234952166,0.0037452861701742866,c
435,2.958284075603835,34.88743145813475,0.003074066663831076,c
436,1.888096021114964,32.37736485924979,0.003780962194473084,c
437,0.9787903796703361,33.086923372448155,0.003270796191037771,c
438,4.3942045652167305,32.252592092179626,0.004225231088265785,c
439,3.784136190748871,33.02757413300664,0.004099566133333725,c
440,-1.041869980933149,36.31544696506463,0.002302759178539231,c
441,-2.7567481485571874,35.44563857699918,0.0022429478149538717,c
442,2.5983649972741603,32.4024585764671,0.0037298415679043284,c
443,6.033425940413624,32.80308177842858,0.005342313044099316,c
444,2.908620347594222,34.47517006441463,0.0029055170087968524,c
445,-3.5029430761054696,36.67151978647344,0.0019185826563305661,c
446,1.7446154853572473,33.51794048485585,0.0038347190007222295,c
447,-0.49729199241709576,42.24358945707031,0.0019809497136474034,c
448,-0.9443266401289065,35.971562492351154,0.002123984625310993,c
449,8.358209655756466,37.732924538609716,0.003139017850344433,c
450,4.15244493648121,35.72329013924023,0.0037102702460733413,c
451,7.028195310124886,32.977796269548634,0.005475609645339444,c
452,6.574956717926954,32.67533573925386,0.00549627306476735,c
453,3.740609903221613,32.95951993893275,0.003978500152936224,c
454,3.32000266584528,33.198991812076216,0.0035545269397690123,c
455,-2.5793872617333156,35.08320803096479,0.0025656059952713166,c
456,5.775944876458906,33.47353084070588,0.004441304268962161,c
457,4.636011005840436,32.309123845840894,0.004361779333627873,c
458,0.6876298801648142,37.41802752902228,0.0023087707152202107,c
459,-1.1401966832896928,33.75002067852291,0.002751133620027422,c
460,4.395749553265574,33.88317660768777,0.003961195058889698,c
461,2.4273412749584846,34.46392079473043,0.003113345076338895,c
462,3.782147388249676,34.27917449136625,0.0031101726108050238,c
463,-0.6799079637742498,38.419815282735776,0.0021107589566900222,c
