iteration,cf.T0,cf.Tm,cf.q,trait
1,8.909001723695258,38.79210368396987,0.2574238608750952,EFGC
2,-0.9884473085223724,44.44034557535084,0.122525205781029,EFGC
3,8.311433621090101,36.79926063872885,0.25313780052775964,EFGC
4,6.275644702164621,39.347045062368196,0.2590428266027364,EFGC
5,-0.16369488831049983,38.91965125516316,0.12956836835392715,EFGC
6,-1.2954680782511208,43.31620878636442,0.1262533284305633,EFGC
7,4.246225313620448,37.54234958865362,0.21912666135298658,EFGC
8,-1.3361469253942744,39.092198988900506,0.16588075471715336,EFGC
9,2.4042658044916996,40.322333799190496,0.15217169569063646,EFGC
10,7.731996268524142,41.54533763270491,0.22471963935258893,EFGC
11,3.435434329931403,38.27952005748324,0.2109261994993463,EFGC
12,-0.04703636802491484,42.6365140802958,0.11940861688019686,EFGC
13,8.098514493242652,42.138619237846356,0.21786946577512478,EFGC
14,10.43700371234126,39.86608755527702,0.2772875092833829,EFGC
15,3.7700096137306778,38.13252456576641,0.22365326579274972,EFGC
16,3.3933273334455247,41.41958747696373,0.16430693576540772,EFGC
17,-1.17139480399821,43.5898679256294,0.07128944289671706,EFGC
18,4.953856439910039,42.32852204798913,0.16604581851393227,EFGC
19,10.225299299491668,39.2233709865116,0.2872823897965082,EFGC
20,7.413785815399891,40.71952424308346,0.21528389131008674,EFGC
21,4.425491417339412,42.6005761484763,0.16523289396416488,EFGC
22,0.22248788559880417,44.2402241949693,0.12676163018831754,EFGC
23,4.832913352916865,40.88616750875357,0.2075262657236118,EFGC
24,8.891857248730192,36.70634095707601,0.31644625010882743,EFGC
25,-0.7302889360021902,41.45315692634424,0.15595117222492594,EFGC
26,3.8689771255819245,39.34034754900594,0.17844609388232355,EFGC
27,10.878596938508757,37.823031549113935,0.4057397411722002,EFGC
28,7.879072905248792,37.21783731051081,0.2784775584761707,EFGC
29,10.80445677634408,35.794351467981826,0.39708883949262436,EFGC
30,6.37117231227211,36.976034973887984,0.25822001364181946,EFGC
31,5.5388630010360185,38.54840217123117,0.2112778621784102,EFGC
32,6.529457467474224,40.51601539367339,0.22077305133406844,EFGC
33,1.768209084187589,37.645779694538035,0.19579608501750329,EFGC
34,7.38474186853526,33.07461430624709,0.24990320858564247,EFGC
35,4.249736497579441,39.096124835922275,0.2059328425505625,EFGC
36,0.5268220789745115,42.00571681610543,0.13765673023719666,EFGC
37,6.162297318333788,41.00226699479803,0.21331603372595587,EFGC
38,2.4864673659769227,34.660112812826895,0.23192525376388165,EFGC
39,-3.229523606820048,37.471138315258095,0.15430398648230714,EFGC
40,2.6178872973773073,39.79053612297578,0.1693306360982393,EFGC
41,10.571669724544835,33.58362154354834,0.46554591506598864,EFGC
42,9.083863832190291,40.21323662413407,0.26476593568050183,EFGC
43,1.235907739003319,36.238754565976166,0.23523272160859246,EFGC
44,3.459607981073919,35.76183865474064,0.2445957758766311,EFGC
45,5.485282253914384,38.919463393097665,0.26202085685349935,EFGC
46,9.874650313296462,44.595048617628635,0.19861659773479137,EFGC
47,3.3647504974030618,42.08225170913823,0.1621120813449028,EFGC
48,6.5365261157307675,41.94138030107605,0.20006727141711425,EFGC
49,-1.9708754680286673,38.99092463177821,0.12660792148215685,EFGC
50,6.537803777916901,39.621614976438956,0.22539400384700287,EFGC
51,8.112181276706965,44.59178285336402,0.19642178835383145,EFGC
52,6.541697913076328,36.296247431074036,0.28254583788711174,EFGC
53,-3.9832410646248735,40.350949226256695,0.12606544018814733,EFGC
54,3.449433363743129,38.99001935369666,0.1884577728108453,EFGC
55,7.519905992218618,41.98871527256278,0.2163555110644858,EFGC
56,4.115862625944448,42.196361719596524,0.17465553163994713,EFGC
57,6.241971377562294,38.64700519853086,0.2547066554350906,EFGC
58,-0.819296142450102,41.20701335599979,0.14802154370239562,EFGC
59,6.30776129423886,41.288121637519076,0.15520443427109848,EFGC
60,8.57829556931423,39.77439878548844,0.2801142211316927,EFGC
61,5.761402267104179,41.356539638510284,0.21820312160437044,EFGC
62,-0.993051914674,43.38685810115589,0.1270453142554668,EFGC
63,7.782256116257797,42.5914037283399,0.23639023960696143,EFGC
64,9.671484667921431,38.760556747489964,0.25232516495371216,EFGC
65,2.0829879059443117,39.317392706271974,0.1754545262605582,EFGC
66,1.3252054104532327,36.33837737841496,0.23008756877821712,EFGC
67,0.938476444811629,42.865707032480586,0.13601821547901435,EFGC
68,5.428066634130586,35.26198683024652,0.3180589546382921,EFGC
69,3.3425701794695843,44.2667758182721,0.1280841812516345,EFGC
70,10.469860251297158,33.63211428963697,0.5590480453103399,EFGC
71,8.389906541059993,36.48298297543799,0.33912958826195994,EFGC
72,5.344557995726303,41.454313504840826,0.22053225324390982,EFGC
73,9.794913899036983,36.27094760802806,0.36473007794133516,EFGC
74,-1.8554654488881437,43.60979150767529,0.11652200565074505,EFGC
75,12.579590386554637,36.29093827418963,0.5433829214809519,EFGC
76,10.53020041260252,36.164823816874765,0.3276086859339563,EFGC
77,7.425508794168772,35.92672329856786,0.3006274238265921,EFGC
78,5.969726713227461,36.771391418486715,0.22824615199155174,EFGC
79,2.852110907972902,39.38989236408073,0.18566587301414522,EFGC
80,-2.2997423674967115,31.513519283542312,0.17472918007584629,EFGC
81,5.888871540110149,44.79910701117445,0.12677089347188644,EFGC
82,5.004730358597865,32.57732788398809,0.30537493446540925,EFGC
83,10.019362047478165,39.134252633622395,0.298963714754542,EFGC
84,5.943983939229623,40.20130866898477,0.20631287047819416,EFGC
85,-0.208404013412832,36.210988295153825,0.17350318787524138,EFGC
86,-0.540875535387964,39.94568357323405,0.17008995398046683,EFGC
87,0.10445929865486825,42.617618304816915,0.13385680472347197,EFGC
88,4.6544307187462355,40.940880216712586,0.2200513937908458,EFGC
89,5.0152628915472235,37.73411979313385,0.2425591389954044,EFGC
90,4.867683531053446,39.036403465401115,0.23610345908122735,EFGC
91,4.88419657371648,37.158395524989466,0.2371556335539165,EFGC
92,10.33785135336656,40.97386773187093,0.23922065443913512,EFGC
93,8.535644670001362,35.66556306841086,0.32772409810458497,EFGC
94,7.74269623712024,38.17587001411893,0.28588092556823375,EFGC
95,8.704013919628192,34.81971354815666,0.2587749685814168,EFGC
96,1.999153470721021,44.6367520012603,0.12926500041945607,EFGC
97,6.079955964638858,38.97068714255951,0.2164611821730522,EFGC
98,4.668804922665439,37.545232833661146,0.23427426096569062,EFGC
99,5.641134973182206,39.13320900334823,0.21706330804853724,EFGC
100,-0.30288686593872516,38.321206901999815,0.15334655478375783,EFGC
101,4.49907252383899,42.8648096363583,0.17950858235536532,EFGC
102,4.065449298283895,40.89643721515516,0.18872450194865265,EFGC
103,9.33316907153249,38.90845770544158,0.28786084066800416,EFGC
104,5.296820936591573,39.87186712922662,0.19753916081481124,EFGC
105,12.020221665409759,40.04377706175277,0.2718200166715307,EFGC
106,-2.5797173970044565,40.654667617178696,0.10632386484510274,EFGC
107,6.1402868967834205,36.090407937813644,0.29997558614173564,EFGC
108,6.44041906483765,38.0157227220956,0.23242838253907955,EFGC
109,5.087090317254809,40.90988123809147,0.17474781103189552,EFGC
110,2.152820585961953,39.40579214351387,0.17038516525493347,EFGC
111,-1.0393473811664062,34.76528748278251,0.19333630300434826,EFGC
112,10.260268996298638,37.71283390695046,0.3382577994603106,EFGC
113,1.3735321240713825,42.33133305841859,0.13930847981385397,EFGC
114,4.583021174504928,41.40318314908019,0.1982171857514481,EFGC
115,0.7379939036905121,42.78789028728642,0.13880768175809735,EFGC
116,7.81175788397336,38.145513021770654,0.2658441137669281,EFGC
117,3.946882516000157,39.80351475730889,0.20345099350211324,EFGC
118,5.831554546689803,40.68881631954242,0.19157379761172608,EFGC
119,2.774244538192489,35.70828572427467,0.21241534998623615,EFGC
120,9.560539187847514,36.99157267298292,0.324455756426658,EFGC
121,8.402761870898868,40.72349227519696,0.1843627079737173,EFGC
122,6.103402432133391,39.18932160239664,0.22382758425288912,EFGC
123,4.3343358318811305,36.89864139404106,0.24910147889997206,EFGC
124,5.948226331231529,37.82907972687873,0.21922631165351913,EFGC
125,6.4703288044148195,42.51892088315578,0.16692018942712047,EFGC
126,1.9474796125281806,42.24518717306082,0.13145394299064136,EFGC
127,3.2581884475646685,37.763764278265896,0.19739985042383648,EFGC
128,9.598711921169652,36.53587729622087,0.36848746803620125,EFGC
129,6.324392231243719,35.00438439074291,0.24780307825073963,EFGC
130,-0.7067390614668874,42.115166436848284,0.16117898182380305,EFGC
131,5.896727021768777,42.81753809557181,0.19152148587846293,EFGC
132,6.876173709386984,40.0437152440902,0.22548165599459977,EFGC
133,5.73751734650118,37.05182873459574,0.26775795909373,EFGC
134,1.711928382319475,41.97416321655285,0.1357730673516577,EFGC
135,-2.527504973169078,40.5905409954103,0.13874641785116162,EFGC
136,7.112133268150201,38.33158490536532,0.2558937929107774,EFGC
137,7.485511859722109,38.85025351618716,0.2728821553020855,EFGC
138,1.6259560279346612,42.999395592926284,0.12993753085176538,EFGC
139,6.060149611906091,41.77687685018617,0.2066023205225436,EFGC
140,1.9960930320086385,38.229366521538985,0.17724388177004818,EFGC
141,-0.6155568324980667,44.751071361733814,0.1215731484797951,EFGC
142,8.284717108805804,39.81487443728109,0.23955559186893827,EFGC
143,5.486234318620394,39.917016754577126,0.22372108019194648,EFGC
144,3.216133998421194,39.118303566776675,0.1884236873186259,EFGC
145,7.514386047692399,41.46357394792162,0.23270316653518278,EFGC
146,12.238948723134348,39.73392161766372,0.2573977053963355,EFGC
147,-1.500638041388593,34.541022700410146,0.21161322499866372,EFGC
148,1.1070819273168073,40.78237715274399,0.1629584614421798,EFGC
149,4.614772508565441,43.950071752676294,0.15444435530891526,EFGC
150,5.896591445878029,36.15799403834098,0.2847699390470122,EFGC
151,1.979801578714051,43.95669249345578,0.1375903476702265,EFGC
152,12.97554439738555,33.3797405630864,0.6135624111348432,EFGC
153,5.534081711038231,42.85776858546167,0.17590294357278535,EFGC
154,-0.046622044820362696,44.00666692573522,0.12935590850336737,EFGC
155,-0.5207056324791366,39.466705745713924,0.16680190292602057,EFGC
156,5.00997909911799,39.830071126051976,0.2021150819168418,EFGC
157,3.9327047689837027,41.118242374001014,0.13462103193045233,EFGC
158,2.1104737172194614,38.5973806297798,0.18782035474246306,EFGC
159,7.027198611225934,34.64179789005937,0.32432702838094696,EFGC
160,7.889270411767168,38.776103281732986,0.26300757696394156,EFGC
161,7.1565275996033595,38.437057593444635,0.26749539983968457,EFGC
162,-1.267116142318653,40.09601877577817,0.13453086685058363,EFGC
163,1.1104687500170956,40.49262764461978,0.14405935806688205,EFGC
164,10.936710685031233,36.089682615216674,0.35891852394983564,EFGC
165,5.754447879254755,39.97260139493554,0.2076119338993356,EFGC
166,9.56869077148703,39.622138605327,0.27963348703991514,EFGC
167,2.9975102550971124,39.07158239723594,0.1633493796026195,EFGC
168,10.147744179634216,36.748569179703146,0.35994848712265765,EFGC
169,4.40042216032267,41.216122105506265,0.17509482260587853,EFGC
170,2.7599260641792815,42.069798340208386,0.1504539873978776,EFGC
171,6.724350877184593,41.949707976753416,0.21971902192803525,EFGC
172,5.5471440845521585,36.805770626655494,0.2079203581710519,EFGC
173,9.646401409498772,37.66598940437698,0.34565699217342133,EFGC
174,-0.09261463818212246,41.639488180823754,0.12503088662552853,EFGC
175,2.1905333857336284,42.983002431046714,0.14565701196414188,EFGC
176,7.173527140617951,43.475920047468044,0.21002900710089842,EFGC
