iteration,cf.T0,cf.Tm,cf.q,Tbreadth,traitTreatmentName
40,6.771308391581313,40.306247223605766,0.0029518558747733035,33.53493883202445,c
41,3.9482291597934043,48.02920567625045,0.002049341504674926,44.08097651645704,c
42,7.813497363433915,37.57629330839878,0.0037385169085965746,29.762795944964868,c
43,6.552851571329743,37.59840231420614,0.003418124290882207,31.045550742876397,c
44,7.584621600115982,39.178642553785714,0.0034708534149606824,31.594020953669734,c
45,2.2541566001699853,44.096244440901316,0.001734683412198674,41.84208784073133,c
46,8.12713308655938,37.69501671960426,0.004069376040518484,29.56788363304488,c
47,6.129151408637177,39.054709754472896,0.003028010707111337,32.92555834583572,c
48,5.8171080079083,38.236231715056206,0.003343877619057884,32.419123707147904,c
49,12.186800732154556,36.11343383137263,0.00753527134073913,23.926633099218076,c
50,4.35983907479379,43.63305227552146,0.0025293202405906766,39.27321320072767,c
51,7.090403787866733,36.456466672096404,0.004114756538988749,29.36606288422967,c
52,2.7429093465853716,39.899863471730654,0.0026944984068928137,37.15695412514528,c
53,5.9629439553558505,38.452340075837704,0.0031955034334286017,32.48939612048186,c
54,8.796269788883878,37.177963604153426,0.00459148240333565,28.38169381526955,c
55,5.3386987951516565,37.10525341454758,0.0034239829580267455,31.766554619395926,c
56,11.570228923771076,39.24280722084754,0.00467024576096701,27.672578297076463,c
57,6.470668542087598,39.4099821577109,0.0030443928235796306,32.939313615623306,c
58,8.792562415053986,35.725102450776085,0.003964399783210319,26.9325400357221,c
59,7.562554624004085,35.48755352443551,0.004573359997706269,27.924998900431426,c
60,2.039951266701461,42.545773711131055,0.0022685090216917787,40.5058224444296,c
61,2.0173603891590903,40.84290462596692,0.0022163775611126592,38.825544236807836,c
62,4.682712164115646,42.22084062267922,0.002142578296005807,37.53812845856358,c
63,0.8859317838123423,38.39450762975514,0.0021216487320728666,37.5085758459428,c
64,9.764774848089889,36.36913397695483,0.0051617789336787685,26.60435912886494,c
65,6.236861024519535,38.31350131296311,0.0032318025432094347,32.07664028844358,c
66,5.312284614507629,37.410094517898294,0.0024480390252201553,32.09780990339067,c
67,5.348404626810575,39.39154516193304,0.0030733584221699093,34.04314053512246,c
68,0.6035348593982742,40.60133576121052,0.0022394147381107495,39.99780090181225,c
69,5.945817996785522,37.589722494333714,0.003036326538519445,31.643904497548192,c
70,10.381574263937036,38.31320238466932,0.003057734048546521,27.93162812073228,c
71,7.795608607485173,35.670003477626764,0.004392750337080597,27.874394870141593,c
72,7.0485216458284246,37.7624293537411,0.0036676616962711883,30.713907707912675,c
73,4.53229739733644,40.356940026481965,0.0025443580200844923,35.82464262914552,c
74,11.211437739364335,43.462008511668245,0.001978105638801405,32.25057077230391,c
75,8.847937460059994,35.07098029158679,0.005251561591107533,26.223042831526797,c
76,1.3833750594762575,38.08245294095117,0.002863197824276814,36.69907788147491,c
77,6.217890833764676,47.14837266061723,0.0012297332610654477,40.93048182685255,c
78,3.1855843673739486,41.5227021865883,0.0021783205777794433,38.33711781921435,c
79,4.544123832552775,37.361484261141086,0.003079425106884185,32.81736042858831,c
80,8.460551092102808,36.797918588730184,0.005112846851032799,28.337367496627376,c
81,10.084471383537236,36.52017050094226,0.0047351945905038054,26.435699117405022,c
82,3.0697035923676315,37.23787366932633,0.002609541010333148,34.1681700769587,c
83,9.623830375000384,36.91897103034416,0.0050092532323332386,27.295140655343776,c
84,0.09280929457772119,48.37924081626222,0.001387300987857545,48.2864315216845,c
85,2.420435954878279,40.93032519955646,0.0020911608255209475,38.50988924467818,c
86,5.484379280446181,39.683326337810264,0.0025797568436053404,34.19894705736408,c
87,5.73533630466354,41.605573885083636,0.002258029102500113,35.870237580420095,c
88,4.084342808535837,49.99625734689489,0.0014845427116733346,45.911914538359056,c
89,7.377686471022237,38.296125173807354,0.0031281752629389306,30.918438702785117,c
90,11.134752238225348,36.823340181998645,0.0056335895712514876,25.6885879437733,c
91,9.51272514684185,37.26405000276714,0.0042445050535112735,27.75132485592529,c
92,2.502049697860622,38.99505835708008,0.00223038433157573,36.49300865921946,c
93,5.4052735349759855,38.96914710932566,0.0030866643183944387,33.56387357434968,c
94,2.1367772001047642,39.79082201455423,0.0026313699016669444,37.65404481444946,c
95,1.0990440319167873,37.7050495345626,0.002643461613609619,36.60600550264581,c
96,5.748020459933004,38.762974651777796,0.003116004443947163,33.014954191844794,c
97,7.1704960587140825,35.685395279943016,0.004289723369161696,28.514899221228934,c
98,2.9602107580213124,38.443294716650996,0.0024777018101514218,35.483083958629685,c
99,7.15656545177103,35.62837801570482,0.004539619537909043,28.47181256393379,c
100,7.623727212151369,39.694173641476795,0.0030171155261219194,32.07044642932543,c
101,5.8328925302096,35.07888266216015,0.004311079184713736,29.24599013195055,c
102,5.8831442975603645,36.358509093998975,0.003867694865135051,30.475364796438612,c
103,4.611665581396693,35.94668555305982,0.0034080553509547922,31.33501997166313,c
104,0.552814723889726,41.37520806453352,0.0021755480245345864,40.82239334064379,c
105,7.36924834885873,35.85867299895765,0.004053278129932656,28.489424650098922,c
106,6.997058811996979,36.37036995643374,0.003669078829562914,29.373311144436762,c
107,6.568798902133436,36.26492078773327,0.004004759249409457,29.69612188559983,c
108,5.609204244857106,35.079643693761554,0.004507640104163987,29.470439448904447,c
109,4.536763463977716,39.0603319569283,0.002837834347312924,34.52356849295059,c
110,10.203748271062052,37.31356363683537,0.004715140487026569,27.109815365773315,c
111,7.366351430178968,37.74674103369172,0.0037228842272604193,30.380389603512754,c
112,5.942687119833316,37.962587062149865,0.0032003024561403203,32.01989994231655,c
113,6.516123769336615,41.896650090355806,0.0036520115002804266,35.38052632101919,c
114,7.507498502393567,38.490610139569036,0.0036447815043119773,30.98311163717547,c
115,8.618788629387808,37.908245979015135,0.003923552047013777,29.289457349627327,c
116,7.477029735921367,37.24770821711541,0.0038399930881144444,29.770678481194043,c
117,1.2271299364710464,39.30202797800829,0.002171147381586344,38.074898041537246,c
118,3.6988993900181555,36.05602880256917,0.0039010259317763716,32.35712941255102,c
119,6.919966147457572,37.045787086964545,0.004075510075314115,30.125820939506973,c
120,8.224874057456095,36.82400692539814,0.003953965573639006,28.599132867942043,c
121,0.747022398054707,36.961941979410184,0.001707570080172421,36.214919581355474,c
122,9.65191600581757,37.194719312547605,0.004831810297862574,27.542803306730036,c
123,5.996455341213787,38.09283504029883,0.0030939292527240635,32.09637969908504,c
124,7.929222220066054,36.20847294628384,0.004329318251099177,28.27925072621779,c
125,10.08948751878512,38.529640321119246,0.004461450605816598,28.440152802334126,c
126,7.4547807586309585,39.75901415514189,0.003126582939705169,32.30423339651093,c
127,8.869634816250207,36.437563208119236,0.004905514732947413,27.56792839186903,c
128,5.911190542393393,37.566998251876825,0.0036325477956803895,31.655807709483433,c
129,7.3001123241030506,38.493521362623284,0.003357471517954877,31.193409038520233,c
130,1.9268878034735253,37.50026758352785,0.002633684183888431,35.573379780054324,c
131,0.09938184915089847,39.586244578748776,0.0021715588491739695,39.486862729597874,c
132,11.155965288930368,36.774154090378396,0.004730705497569714,25.618188801448028,c
133,7.901703235509715,36.03051442578079,0.004123911401434961,28.128811190271072,c
134,9.364597440794544,38.20895331505067,0.0032955861090661906,28.844355874256127,c
135,8.725567854735464,38.47248657027887,0.003912623683878166,29.7469187155434,c
136,6.128180911412846,37.13623818540032,0.0034154599887043393,31.008057273987475,c
137,14.180380258847942,36.46835392796117,0.005686046275102945,22.287973669113228,c
138,8.353417968485733,35.97289952586247,0.00499847511590223,27.61948155737674,c
139,1.9931580319655677,40.31098636164293,0.002117090346263978,38.31782832967736,c
140,9.721221701765167,39.64528390398381,0.004574508170022358,29.924062202218643,c
141,4.007701952375992,36.27597333056875,0.0029702522220763543,32.268271378192765,c
142,7.9509430754773,37.57477209233028,0.0038502887087344803,29.62382901685298,c
143,6.931518815385825,37.787677856959625,0.003916420998245017,30.8561590415738,c
144,7.095400808980576,36.160000404793884,0.004210715851800677,29.06459959581331,c
145,5.241539075485411,39.76873074676726,0.002888166955771412,34.52719167128185,c
146,6.407922846894309,37.1199287894824,0.0035837316902047915,30.712005942588092,c
147,5.545445572861235,39.66868086098139,0.0025229284033450074,34.123235288120156,c
148,0.018313956534578187,40.153096376448936,0.0019599720010495055,40.13478241991436,c
149,1.2542045692190538,39.17794551978366,0.002674674541448361,37.92374095056461,c
150,0.6615182036352455,39.17198012782458,0.0020402518136744875,38.510461924189336,c
151,2.17961799703927,39.81947376460834,0.002333483785938258,37.63985576756907,c
152,3.543027666368627,37.61225112716633,0.0027818819411491967,34.0692234607977,c
153,7.475938234147268,35.930685186642904,0.00267573080843586,28.454746952495636,c
154,6.913187244051112,38.317689351280535,0.003555561821909586,31.404502107229423,c
155,1.271367812661969,39.37935702931157,0.0024469174581228485,38.1079892166496,c
156,4.588051958470082,38.59460159070234,0.0027826487247557814,34.00654963223226,c
157,5.0789473572234005,38.23834984103377,0.002725010004943404,33.15940248381037,c
158,9.671426088563912,35.754587298596796,0.005384941221748219,26.083161210032884,c
159,9.121810783478812,37.16534866255461,0.0046390776080962376,28.043537879075792,c
160,8.694711576308324,35.23782411964728,0.00519347347841377,26.543112543338957,c
161,7.126021566625132,35.99823719286764,0.004357635897133032,28.872215626242507,c
162,5.633050120025757,37.91918796819866,0.003588653872339065,32.286137848172906,c
163,5.010006095704734,38.42474868531765,0.0035177318400179333,33.41474258961292,c
164,0.45102912092153236,45.95164083624434,0.0015288546356817762,45.500611715322805,c
165,8.210049360404575,36.27483594787291,0.004538301209968738,28.064786587468333,c
166,7.526929648248053,42.61930094783135,0.0027629947515988972,35.09237129958329,c
167,0.4785676641518847,40.062476728437474,0.0017664718453870218,39.58390906428559,c
168,0.18541058729999205,40.37064025244991,0.001964676171969528,40.18522966514992,c
169,6.893190192036733,37.75709970215124,0.00379645746691772,30.863909510114503,c
170,5.617325271099539,37.111934684816276,0.0033128503775393986,31.494609413716738,c
171,4.204065076418235,38.655053343145,0.003053551108559672,34.45098826672677,c
172,10.96054948041947,36.97976288459533,0.006135632485055038,26.01921340417586,c
173,3.9900410848484213,36.030100488282635,0.0038376803888573,32.04005940343421,c
174,10.932678934984104,37.65482927610277,0.005728875745133574,26.722150341118663,c
175,9.713555326819248,37.28448987650168,0.004991659613385694,27.570934549682434,c
176,9.892976543061296,38.210756526294496,0.004042932518438046,28.3177799832332,c
177,8.239871261161738,36.92109765828676,0.004133385304396767,28.681226397125023,c
178,6.341078150615407,38.17941968304339,0.002929482993894584,31.838341532427986,c
179,3.8813239313937835,37.48061525211676,0.003030430936849777,33.59929132072298,c
180,5.706215756887704,38.33259888683904,0.003537930933169566,32.626383129951336,c
181,7.107270807667403,36.89295462322986,0.0038103877208564636,29.785683815562457,c
182,9.888855214496433,36.61644000259212,0.004915406532037976,26.72758478809569,c
183,3.489914250514643,42.91699208756402,0.0021595070045447758,39.427077837049374,c
184,14.857802256354141,42.909044179952495,0.0034753644650386785,28.051241923598354,c
185,4.95888973270283,37.44000985778909,0.003181493144265409,32.481120125086264,c
186,12.156817136391515,35.306696687187525,0.005875062658493203,23.14987955079601,c
187,9.457266809143867,37.46241117161168,0.004294028793402243,28.00514436246781,c
188,8.546610981943319,37.66601892897705,0.003777704747868817,29.119407947033736,c
189,5.540248844322625,39.26052278000041,0.0031435526150199265,33.72027393567778,c
190,2.128814079706618,38.32792188479666,0.0025360623123981763,36.199107805090044,c
191,6.247971979890574,38.56888197954298,0.002765934520191623,32.32090999965241,c
192,2.7765121261741617,48.7334921245843,0.0010968814639610587,45.95697999841014,c
193,4.899983102939608,39.414445779629595,0.0025925869486584227,34.51446267668999,c
194,4.984088670712048,37.71391589587909,0.003599816434339,32.72982722516704,c
195,0.08939316478693832,37.90290688194012,0.0024018968652423154,37.81351371715318,c
196,7.455317297800619,36.95226302770511,0.004156187442436805,29.49694572990449,c
197,9.750282978607075,36.9392698140553,0.004056704806468844,27.188986835448226,c
198,5.891404690017698,37.36146517098088,0.0037474168588059365,31.47006048096318,c
199,8.49770893239634,35.351427595064294,0.004267643287076527,26.85371866266795,c
200,2.7279731146074395,43.05119768794368,0.0021116592020706594,40.32322457333624,c
201,4.562332643060796,37.980899856598946,0.0026676583946821228,33.41856721353815,c
202,7.554297366301833,39.10698336496784,0.0028777064590106765,31.552685998666007,c
203,4.438690955349723,39.03602420513438,0.00275351053413351,34.59733324978466,c
204,6.55130400859768,38.246364750823616,0.003584256893132607,31.695060742225937,c
205,0.061775482977509816,38.540716227254315,0.0019756008293740006,38.478940744276805,c
206,7.981842859507884,36.673335052454746,0.004480983609681223,28.69149219294686,c
207,4.571198241401245,36.45780604278436,0.003170206639895475,31.886607801383118,c
208,1.0801399851176188,36.69104478901873,0.002227713401175465,35.610904803901114,c
209,4.348096924520773,38.34747505029269,0.003016754993187752,33.99937812577191,c
210,8.316519993537439,36.868150874541826,0.004544075630606969,28.551630881004385,c
211,5.751320393963643,38.759053385139424,0.003145368692653478,33.00773299117578,c
212,9.921114657920779,36.62678687995293,0.004434647918253292,26.705672222032153,c
213,8.996568633498907,40.29004248679643,0.003387760796183315,31.293473853297524,c
214,5.524728795610859,36.66982274539462,0.003739948677971852,31.14509394978376,c
215,8.08067225008452,37.76561611790556,0.004064791473487706,29.68494386782104,c
216,5.5805669502670545,39.352381738305084,0.0031155373039515903,33.77181478803803,c
217,7.377073010855784,38.13371999122531,0.00369879064868623,30.756646980369528,c
218,10.68898285040817,36.128663597953214,0.00594066402110413,25.439680747545044,c
219,5.600682305968094,37.479129302119155,0.0037171169746779086,31.878446996151062,c
220,7.748745653835501,36.495093205841805,0.004396259835994973,28.746347552006306,c
221,9.788050244326564,39.34571974891801,0.003783921909850697,29.557669504591445,c
222,5.881972011690948,35.75621624153669,0.004791193102881463,29.874244229845743,c
223,6.9337155801079575,37.322631297457534,0.0036097799483337774,30.388915717349576,c
224,8.535294458571197,35.80233585516361,0.004207716566921926,27.267041396592415,c
225,9.54903541036404,36.86676740823994,0.004977589841930859,27.317731997875896,c
226,4.411894761757293,39.40845318565396,0.0028074582637828633,34.996558423896666,c
227,12.604075965058051,37.45344359445354,0.005561498279270412,24.849367629395488,c
228,5.419298443425132,36.34058628836732,0.0037836214218807404,30.92128784494219,c
229,10.379421975135216,36.96313105077999,0.0049991851988998815,26.583709075644776,c
230,1.8947709396294743,37.57831057510784,0.0021861765258804015,35.68353963547837,c
231,8.465499090256845,37.073671685116736,0.004188163891508443,28.60817259485989,c
232,8.031613237706097,35.710918412438474,0.0043772031912620085,27.679305174732377,c
233,6.298531536167291,44.65440332963349,0.002296972252169872,38.3558717934662,c
234,5.898641474181439,37.19158656388327,0.0035128511790527336,31.29294508970183,c
235,6.927495221274809,37.52597667428319,0.003913904658388289,30.598481453008382,c
236,7.582123886153619,35.8935863859263,0.0047162920790812446,28.31146249977268,c
237,9.067110636675144,35.73527630535071,0.004547428664661491,26.668165668675563,c
238,4.061527498725844,38.72350215385,0.0024919309352538395,34.661974655124155,c
239,8.954425105186056,36.626593439884154,0.00475560351923321,27.6721683346981,c
240,9.945942261201026,36.26696287588237,0.005100862802205604,26.321020614681345,c
241,0.7913621488334863,40.12669012490162,0.0021726533601088656,39.335327976068136,c
242,5.351376349242369,37.10275256511989,0.003629174451700365,31.751376215877524,c
243,1.5411031323819537,42.70736820747763,0.0015319555240555548,41.16626507509567,c
244,8.804741877014585,35.60241571375651,0.004879813779853017,26.79767383674192,c
245,6.951653440657945,42.89035046288194,0.0020964795330167254,35.938697022224,c
246,6.0479382855843395,35.57234223150181,0.003983881920308472,29.524403945917467,c
247,0.6069057960726452,39.35731151258253,0.0020839393698932353,38.75040571650988,c
248,4.383525725498602,37.375001418329894,0.0032791814726619325,32.991475692831294,c
249,4.600763862311981,41.843501758033455,0.002283186945329884,37.242737895721476,c
250,5.775910394442049,41.213639465674596,0.002335480143677809,35.437729071232546,c
251,2.6400853693206168,39.52304892584039,0.002550500848233447,36.882963556519776,c
252,8.249365551547891,35.351270665259605,0.004581533534174002,27.101905113711716,c
253,8.114141903920473,38.068273538269864,0.003989909222513927,29.95413163434939,c
254,9.127970186890966,36.415421972437265,0.0053612416198939444,27.2874517855463,c
255,4.829070663910764,35.31757428461776,0.003756872328201163,30.488503620707,c
256,9.189476337369534,36.37281043099847,0.004875704078940859,27.183334093628936,c
257,4.050273837820885,38.629477177414635,0.0027026845669355266,34.57920333959375,c
258,1.697502908213947,37.63021403611409,0.0027977713466119684,35.93271112790014,c
259,9.931552750666777,38.49964157935384,0.004376797298596895,28.568088828687067,c
260,2.591056923696607,36.314210123782075,0.002695711744807303,33.72315320008547,c
261,3.2395533078091567,37.206543487117756,0.0032399787451986087,33.966990179308596,c
262,8.952019932829451,36.191391251338615,0.004725084975178958,27.239371318509164,c
263,8.18799949974778,37.4389751534133,0.003952281296963514,29.25097565366552,c
264,7.884356967380054,43.055107928986644,0.003038206206528181,35.170750961606586,c
265,0.2676020213958162,37.035090415870336,0.002452780002954885,36.76748839447452,c
266,5.665384384871542,37.94404055377915,0.0031161147484563413,32.27865616890761,c
267,0.8504614555505075,35.42901191154084,0.003818610475112632,34.57855045599033,c
268,2.584542343694489,38.77157400978027,0.0026089571085684384,36.18703166608578,c
269,11.623283949442584,36.59366904868796,0.004856678296455686,24.970385099245373,c
270,3.6450673444410158,40.5850647064642,0.002523398650263245,36.939997362023185,c
271,1.747610093550501,40.30554137065971,0.002345655575696128,38.55793127710921,c
272,3.760055808844881,39.67603810172841,0.002378076711784399,35.91598229288353,c
273,9.497215661109474,35.17374700098921,0.0055917865444867,25.676531339879737,c
274,8.519641226197653,35.19794747997325,0.004592277818955304,26.6783062537756,c
275,5.962455371935411,41.291844130297214,0.002622678708006295,35.3293887583618,c
276,9.750175494685777,38.11951027843306,0.004053695266244059,28.369334783747284,c
277,4.529792042222583,37.16339798792312,0.0030827689845865387,32.63360594570054,c
278,7.4869288141036225,37.301714243537255,0.003636412385184484,29.814785429433634,c
279,2.3183682261519536,46.903987926667554,0.0014890484086838166,44.5856197005156,c
280,7.589955954471174,38.502728663357686,0.003586388545137721,30.912772708886514,c
281,7.6139939557162135,36.374617793757885,0.004628985537685877,28.76062383804167,c
282,6.249074384023729,37.092515890411335,0.0038025000365421446,30.843441506387606,c
283,5.7485503654846974,38.41883113491674,0.0027365010296305854,32.67028076943205,c
284,7.057151273764436,38.66439373342299,0.0032560845051929363,31.607242459658554,c
285,9.37929118262946,35.721041478672305,0.004661564395828724,26.341750296042846,c
286,6.397905949088411,37.711743054570924,0.0032383495808721895,31.313837105482513,c
287,4.3350898600211245,38.34397932485648,0.0028213620370391534,34.00888946483535,c
288,3.6234533197551153,35.46776850743698,0.003398309788155232,31.844315187681865,c
289,4.263283480011463,37.86811790674056,0.0030435802585390193,33.6048344267291,c
290,3.9864102904776435,38.5302423457578,0.002681611216083401,34.543832055280156,c
291,5.176605510390102,41.1646012206548,0.0024272614896536913,35.9879957102647,c
292,10.35296020739559,36.85509401550184,0.004877418604922139,26.50213380810625,c
293,7.9182195311286785,37.65216903890442,0.003736558232308156,29.73394950777574,c
294,4.868470350307674,39.84576407017373,0.002252046993259368,34.977293719866054,c
295,2.260986885714022,40.0785859781298,0.002054234044410527,37.817599092415776,c
296,7.5017230845960565,37.83413524401861,0.004159903425410285,30.332412159422553,c
297,6.2328215285246635,36.87003584532159,0.0036167561782178602,30.637214316796925,c
298,7.4744107393031864,38.34059268795268,0.0032006333194494687,30.86618194864949,c
299,9.164913603013385,40.79161189378378,0.003251325309376321,31.626698290770396,c
300,4.31067733741774,37.25493408092304,0.002981024002596165,32.944256743505306,c
301,12.022693650736922,36.11493482474299,0.005450921371153111,24.092241174006066,c
302,10.387095698515777,43.61643068782397,0.00310484225486791,33.22933498930819,c
303,5.271582577372788,40.08199685910694,0.002688814322360194,34.81041428173415,c
304,4.07688790881036,39.15273315046798,0.00256027679210204,35.07584524165762,c
305,8.928393592735002,36.32304616467039,0.004180322549273153,27.394652571935385,c
306,11.840349278416038,36.57276909510871,0.005570687835567887,24.732419816692673,c
307,9.837587621549591,35.82135244564636,0.00551891800150808,25.98376482409677,c
308,4.400873692562259,40.69661203915793,0.0024508889131747993,36.29573834659567,c
309,2.055170831756096,35.39033461739824,0.003570089496436971,33.335163785642145,c
310,7.964522923423445,40.02207655450772,0.00297417108278665,32.057553631084275,c
311,5.789891125474301,35.987844414343954,0.003119346588746232,30.197953288869652,c
312,1.6135853895792311,42.54904510839622,0.0015290313402618334,40.93545971881699,c
313,5.569218904935433,35.94354817611232,0.0032213632029389743,30.37432927117689,c
314,9.603590202701536,38.04051609922264,0.004920229214563444,28.436925896521107,c
315,7.750603909890312,35.566133869778746,0.004830956574183875,27.815529959888433,c
316,6.898210596112081,37.43038010243398,0.003752031100405474,30.5321695063219,c
317,7.044892738104448,36.964289335806,0.003503727569980919,29.919396597701553,c
318,8.300187057762997,37.98984942095948,0.003276222670068493,29.689662363196483,c
319,5.007295747213815,39.25882421101337,0.0027989141235482285,34.25152846379955,c
320,7.58720413259596,38.874164187395046,0.003586394366518275,31.286960054799085,c
321,9.995188386801521,36.425345449938334,0.004843992627631412,26.43015706313681,c
322,6.807248583214417,37.9361274696346,0.003133571525995562,31.128878886420182,c
323,9.854801124316507,35.03897061973903,0.005246100549021303,25.184169495422523,c
324,7.16241709998479,39.67067881400524,0.003679848101135585,32.50826171402045,c
325,5.5785948269411545,37.20258200676509,0.0032862880648771263,31.623987179823935,c
326,10.571641246771891,37.7940895981629,0.004732255007253026,27.22244835139101,c
327,7.129448652580061,37.29932733787383,0.003974633767602862,30.169878685293767,c
328,8.41077077331287,37.110236389805344,0.004217945633960348,28.699465616492475,c
329,2.330365212019516,38.441858623482524,0.002522714776900318,36.11149341146301,c
330,2.2529736854276474,38.629820085256114,0.002557632369940559,36.376846399828466,c
331,5.5821919106000015,38.19211844461252,0.0030556211495624467,32.609926534012516,c
332,4.053177828703614,36.16824184118937,0.0016574622245687236,32.11506401248576,c
333,8.607753942773416,39.777558996750685,0.002718271207280709,31.16980505397727,c
334,10.498878710952836,38.67929600349884,0.004464405043076479,28.180417292546004,c
335,0.6393111498646833,37.0257286204717,0.002639689567181929,36.38641747060702,c
336,7.7935717158864595,40.28032105532591,0.0029165311051431125,32.486749339439456,c
337,4.7307576818216655,41.42198111829786,0.0024670691777240227,36.69122343647619,c
338,4.0609480853369755,42.14220150239317,0.002710077426573794,38.081253417056196,c
339,7.986167972146857,36.10409756719325,0.004557377226306852,28.11792959504639,c
340,10.373054107415744,36.366580684892746,0.005097198641578462,25.993526577477002,c
341,0.3784843438168658,49.566250839103226,0.0014587074833873007,49.18776649528636,c
342,5.954852164452568,36.53944961828149,0.0035723441058384204,30.58459745382892,c
343,7.521786474674883,36.98648354995918,0.0037107645903894366,29.4646970752843,c
344,9.75830837725943,35.754352221069595,0.0056283169518864294,25.996043843810163,c
345,7.410715785119031,36.713794213373944,0.00368341789776117,29.303078428254913,c
346,5.9389355729194495,37.5624046259285,0.0032410833371460533,31.623469053009053,c
347,5.135379527819709,45.8341683986661,0.0020309324449452075,40.69878887084639,c
348,5.407747070936809,46.50883812903958,0.0017455694351340167,41.101091058102774,c
349,5.872553615193365,36.64158596234387,0.004132034101087331,30.769032347150503,c
350,5.926404742895954,35.31458776578028,0.004106228139947047,29.388183022884327,c
351,8.415733884916724,37.122380729855955,0.0038761913950724155,28.70664684493923,c
352,2.0670663020738798,40.94344985504956,0.002138971082976699,38.876383552975675,c
353,5.768362053320652,36.48837790851173,0.0036392966727176873,30.72001585519108,c
354,5.173512323521838,43.03945123689996,0.0017906454722504891,37.865938913378116,c
355,5.58538561294231,40.430220223744335,0.0026550353739494617,34.844834610802025,c
356,2.101456861623645,36.17748763692766,0.002567361936542809,34.07603077530401,c
357,4.7391946677908665,39.691760237030934,0.002397553048034658,34.952565569240065,c
358,8.278154446259464,37.26467830454758,0.003605339496876369,28.986523858288116,c
359,3.637923211436069,42.889499010808805,0.0021394884033950888,39.25157579937274,c
360,2.6740409175599473,39.6583255375309,0.0023662733688402976,36.98428461997095,c
361,8.062837978087462,37.896099331746,0.0039171221820244635,29.83326135365854,c
362,4.0800144671867935,39.33042119368061,0.0022539512797480703,35.250406726493814,c
363,7.274199311039007,37.29493798990758,0.0037870858251722954,30.020738678868575,c
364,1.7335320433331665,41.00336398736507,0.0021273848880263547,39.26983194403191,c
365,10.901051405810048,36.28765926855059,0.005592400834383303,25.386607862740544,c
366,9.224167332581132,35.90501951881066,0.004669087109490739,26.68085218622953,c
367,9.160625564547507,36.05056192673479,0.004551110246929423,26.889936362187278,c
368,0.2408638228005316,42.5537811342126,0.0017265943010614895,42.312917311412065,c
369,6.301146049588691,38.88250839249261,0.0033984342746490627,32.58136234290392,c
