iteration,cf.T0,cf.Tm,cf.q,Tbreadth,trait
1,14.635938810671744,43.77499445233456,5.083875621589595e-4,29.139055641662814,MDR
2,13.659872871773398,44.326547817121956,4.926685223683962e-4,30.666674945348557,MDR
3,14.441632157433581,44.46283159907426,3.8400250838292505e-4,30.021199441640682,MDR
4,13.735492630921165,44.2346973103251,3.97196357540127e-4,30.499204679403938,MDR
5,13.491202829235123,41.301248092629926,4.859056807909014e-4,27.810045263394805,MDR
6,15.724109121763648,43.03031174246172,4.991978076317826e-4,27.306202620698073,MDR
7,13.88199447230608,44.452009812309825,4.0010046838668384e-4,30.570015340003746,MDR
8,13.46566774938295,41.873484640347215,3.931683649102571e-4,28.407816890964263,MDR
9,15.141339973160369,44.506565509315436,4.731511131452186e-4,29.365225536155066,MDR
10,14.648943040678887,44.2684655275332,5.06421611606292e-4,29.619522486854315,MDR
11,14.41295200773911,44.75107487747951,4.674205546373591e-4,30.338122869740403,MDR
12,15.397606004089546,40.61405390494912,5.272449600528495e-4,25.21644790085957,MDR
13,13.722204360479695,41.044445441893316,3.8536165352441446e-4,27.322241081413623,MDR
14,14.811040600024798,41.84690766506566,5.507879410253905e-4,27.03586706504086,MDR
15,13.531056174071507,44.72075578788814,4.1478424087380573e-4,31.18969961381663,MDR
16,14.63698481961966,44.5225132990459,5.040358847728654e-4,29.885528479426238,MDR
17,14.023334272253337,42.21080221154939,3.495958610186692e-4,28.187467939296056,MDR
18,15.11581333396995,39.805956636307116,6.137617410838336e-4,24.690143302337166,MDR
19,16.766782124758375,44.96864253651837,5.328223469173851e-4,28.20186041175999,MDR
20,13.822860283162898,41.515912381443485,4.3120444614727085e-4,27.69305209828059,MDR
21,15.049246589743703,40.130298277050905,4.952786577785749e-4,25.081051687307202,MDR
22,15.209226044595262,42.35816122104537,5.673729400292467e-4,27.14893517645011,MDR
23,15.283112667050354,42.84810071596868,6.168861922742504e-4,27.564988048918323,MDR
24,15.304664013469196,43.71489739617652,5.289637854190949e-4,28.41023338270732,MDR
25,14.274529667605911,43.38198584867134,3.9335515859561246e-4,29.10745618106543,MDR
26,13.591011309266237,42.86195183879521,4.785794421984846e-4,29.27094052952897,MDR
27,14.65520639244941,44.11496490149334,4.2188583591942454e-4,29.45975850904393,MDR
28,14.294082139742047,41.71400264848108,4.374408864299526e-4,27.419920508739033,MDR
29,14.453132609411966,43.33859754222554,4.434436424916686e-4,28.885464932813576,MDR
30,13.514994714090797,42.501835779047106,4.191792019850362e-4,28.98684106495631,MDR
31,14.378188659904538,43.58600785105406,4.300903104170804e-4,29.207819191149525,MDR
