iteration,cf.T0,cf.Tm,cf.q,Tbreadth,trait
1,7.2851291646163325,39.53676127066487,3.626826320535037e-4,32.25163210604853,MDR
2,9.522143381234558,37.75709782830649,5.181155227892028e-4,28.234954447071935,MDR
3,6.605536112117669,38.75058393930489,3.3666596813984357e-4,32.14504782718722,MDR
4,8.38823999563753,38.87324662419793,4.032133416411553e-4,30.485006628560402,MDR
5,7.7476931544612455,40.83999440995351,3.6328757860781835e-4,33.092301255492266,MDR
6,7.752680888344961,40.21614293911767,3.9349235356755e-4,32.463462050772705,MDR
7,6.84838510765427,42.56902339407628,3.137549608604611e-4,35.720638286422016,MDR
8,7.331479995787448,35.632861419786515,4.507899270359872e-4,28.301381423999068,MDR
9,6.742105103267214,41.51208003620274,3.1269778716882087e-4,34.769974932935526,MDR
10,8.587736968838085,35.901571980598376,4.971099152558296e-4,27.31383501176029,MDR
11,7.158459558175536,38.47065698770186,3.9226077170605086e-4,31.31219742952632,MDR
12,6.928457181844019,41.49678274701276,3.243585778757982e-4,34.56832556516874,MDR
13,8.699167691732109,37.97583718088447,4.705316302367435e-4,29.27666948915236,MDR
14,7.209069482830791,42.23657841798669,3.0403561458478104e-4,35.0275089351559,MDR
15,8.28656761974429,37.804430900974964,4.835906834696049e-4,29.517863281230674,MDR
16,7.201174725156661,40.787579397116424,3.384678855817721e-4,33.58640467195976,MDR
17,5.441275481936034,43.20754538300773,2.610079068063766e-4,37.766269901071695,MDR
18,8.098622634015436,43.78438927360673,3.35888180075515e-4,35.68576663959129,MDR
19,8.148025533279725,39.49235210442252,4.2070326132650305e-4,31.344326571142798,MDR
20,9.354629701043038,36.68213786230055,5.595553704132753e-4,27.327508161257512,MDR
21,7.371371541664976,41.404467170393225,3.5499164307437563e-4,34.03309562872825,MDR
22,8.140825157974195,40.65730379255181,4.127097194681141e-4,32.51647863457761,MDR
23,7.3835770284330895,42.45023112341478,3.480843505380249e-4,35.06665409498169,MDR
24,7.202995392338461,41.66859278364049,3.578289499652638e-4,34.46559739130203,MDR
25,8.244658262537978,36.61426412961138,4.69270392184317e-4,28.3696058670734,MDR
26,7.564950604984736,36.60322657437325,4.397155631596371e-4,29.038275969388515,MDR
27,6.147692705895915,44.08721469899872,2.8364544495570906e-4,37.93952199310281,MDR
28,7.819404929738607,38.25172405963605,4.177247217054841e-4,30.43231912989744,MDR
29,7.864856163115697,40.61823044369721,3.645183114308405e-4,32.75337428058151,MDR
