date_time_mst,temperature_c,rh_percent,dew_point_c,site
2025-07-20T18:16:14Z,13.060395507812501,57.85369873046875,4.96379351111357,airport_road_1
2025-07-20T18:21:14Z,9.07602172851562,70.08209228515625,3.921705944804304,airport_road_1
2025-07-20T18:26:14Z,7.397543945312499,76.58233642578125,3.5610916297654414,airport_road_1
2025-07-20T18:31:14Z,6.802301025390626,79.91180419921875,3.5854658926049594,airport_road_1
2025-07-20T18:36:14Z,6.560986328124997,80.64727783203125,3.4798362774077773,airport_road_1
2025-07-20T18:41:14Z,6.5207672119140625,81.7840576171875,3.6389992654004613,airport_road_1
2025-07-20T18:46:14Z,6.491273193359376,82.02972412109375,3.6527053463908135,airport_road_1
2025-07-20T18:51:14Z,6.443010253906252,81.4361572265625,3.502516955924579,airport_road_1
2025-07-20T18:56:14Z,6.491273193359376,81.4727783203125,3.556071935069112,airport_road_1
2025-07-20T19:01:14Z,6.609249267578122,81.17828369140625,3.620025920467024,airport_road_1
2025-07-20T19:06:14Z,6.609249267578122,81.74591064453125,3.7189154976921253,airport_road_1
2025-07-20T19:11:14Z,6.609249267578122,80.95855712890625,3.581582206801539,airport_road_1
2025-07-20T19:16:14Z,6.630699462890625,80.8502197265625,3.5835444587606005,airport_road_1
2025-07-20T19:21:14Z,6.528811035156245,81.6009521484375,3.6150669648238822,airport_road_1
2025-07-20T19:26:14Z,6.467141723632814,81.63299560546875,3.5603331989804397,airport_road_1
2025-07-20T19:31:14Z,6.327715454101558,82.5653076171875,3.5849380124066617,airport_road_1
2025-07-20T19:36:14Z,6.271408691406251,82.78656005859375,3.5677455786733265,airport_road_1
2025-07-20T19:41:14Z,6.241914672851564,83.45947265625,3.6536766390256297,airport_road_1
2025-07-20T19:46:14Z,6.357209472656251,82.928466796875,3.676090564490163,airport_road_1
2025-07-20T19:51:14Z,6.434966430664062,82.85064697265625,3.7389344025623408,airport_road_1
2025-07-20T19:56:14Z,6.614611816406246,82.4554443359375,3.8469288248851243,airport_road_1
2025-07-20T20:01:14Z,6.7567193603515605,82.28607177734375,3.9567951122929084,airport_road_1
2025-07-20T20:06:14Z,6.928320922851562,81.41326904296875,3.972934349105081,airport_road_1
2025-07-20T20:11:14Z,7.148185424804687,81.10504150390625,4.133797393069738,airport_road_1
2025-07-20T20:16:14Z,7.311743164062499,80.73577880859375,4.228518564659829,airport_road_1
2025-07-20T20:21:14Z,7.646902465820311,80.01708984375,4.428030171245714,airport_road_1
2025-07-20T20:26:14Z,8.14830078125,78.42254638671875,4.628813735148888,airport_road_1
2025-07-20T20:31:14Z,8.075906372070314,78.63006591796875,4.59615635620085,airport_road_1
2025-07-20T20:36:14Z,8.091994018554686,78.17535400390625,4.528891010447348,airport_road_1
2025-07-20T20:41:14Z,8.226057739257811,78.5888671875,4.734804868629735,airport_road_1
2025-07-20T20:46:14Z,8.242145385742184,77.520751953125,4.554669977237013,airport_road_1
2025-07-20T20:51:14Z,8.27968322753906,78.076171875,4.69328431142974,airport_road_1
2025-07-20T20:56:14Z,8.234101562500001,78.4637451171875,4.7198214197197075,airport_road_1
2025-07-20T21:01:14Z,8.327946166992184,78.12042236328125,4.748334754229872,airport_road_1
2025-07-20T21:06:14Z,8.475416259765623,77.90679931640625,4.8525131786124724,airport_road_1
2025-07-20T21:11:14Z,8.85883850097656,76.7608642578125,5.0124603241362475,airport_road_1
2025-07-20T21:16:14Z,9.210085449218745,76.385498046875,5.282821606834453,airport_road_1
