term,mean,sd,lowerCI,median,upperCI,trait,lowerQ,upperQ
cf.T0,10.813190406614774,4.142786753288987,1.3977736431636034,11.566073876601617,18.1692787117872,a,NA,NA
cf.Tm,37.25327916948343,2.424027216552336,30.358940437161472,37.02131427129421,42.71300565846065,a,NA,NA
cf.q,2.1121356221767985e-4,1.4967324011223843e-4,9.137285962743753e-5,1.972978077943466e-4,3.972390391912258e-4,a,NA,NA
cf.sigma,0.05151328140701813,0.07087967595824636,0.01350352595938615,0.03136127435154666,0.2573670298293178,a,NA,NA
deviance,-24.287396658190527,6.564391066417963,-32.57253690136671,-25.666132532207797,-7.282506561701179,a,NA,NA
Topt,31.162533333333332,1.7572161410223306,26,31.1,35.1,a,30.7,31.6
Tbreadth,26.440088762868655,5.557377898063402,15.539382400279829,25.561484485318125,38.61669514041808,a,NA,NA
