iteration,cf.T0,cf.Tm,cf.q,Tbreadth,trait
1,9.719288920135027,33.26357165673707,2.733641214898201e-4,23.544282736602042,a
2,7.901183446136287,31.74849971121815,2.9985098718388027e-4,23.847316265081865,a
3,7.969682502097665,32.6291340601987,2.568316479779509e-4,24.659451558101036,a
4,9.098820512833045,32.52651251836871,2.5673268098582586e-4,23.42769200553567,a
5,3.610939434896279,33.03535770879266,2.1843525836272225e-4,29.42441827389638,a
6,4.837651032799428,34.021139142011435,1.782652110842529e-4,29.183488109212007,a
7,-1.19678126168342,37.96565565263075,1.1804307350251482e-4,39.16243691431417,a
8,6.7610097026909095,35.212850903201286,1.9459862284867008e-4,28.451841200510376,a
9,5.4325862118367745,32.887714442362515,1.9366973391505158e-4,27.45512823052574,a
10,11.56963181865655,32.396271372937775,3.1213907351626866e-4,20.826639554281225,a
11,5.761700770225151,32.76129693286577,1.9918674158466682e-4,26.999596162640618,a
12,1.274035435578151,41.10129894266255,1.1727255601272509e-4,39.8272635070844,a
13,0.9367110449489102,33.34807514382545,1.6204763065757658e-4,32.41136409887654,a
14,5.691060101097788,33.504544824225235,2.0052273389433353e-4,27.813484723127445,a
15,11.084066560154533,31.913108376662727,3.4258966736467185e-4,20.829041816508195,a
16,7.250755457447417,33.082890510463834,2.1829205912779538e-4,25.832135053016415,a
17,12.12617849059494,32.80872052939078,3.213134021907322e-4,20.682542038795845,a
18,3.941163697057748,34.38792283738395,1.5947580967557673e-4,30.4467591403262,a
19,10.290977336775468,32.60688291722845,2.7262978288584484e-4,22.315905580452977,a
20,0.6799199702807011,35.14869941838875,1.379178434351396e-4,34.46877944810805,a
21,8.122529643605395,33.26479197944393,2.4207680119026577e-4,25.14226233583853,a
22,8.952241723668743,33.72022683923045,2.2512434718859018e-4,24.767985115561707,a
23,0.2859819862902615,26.754763027538864,3.334070922511274e-4,26.468781041248604,a
24,8.99777962423632,32.63767445745518,2.671902289188395e-4,23.639894833218854,a
25,2.962622575625466,35.57017178246749,1.534579396063017e-4,32.60754920684202,a
26,15.514074748765589,31.475596903662705,4.4813078357964977e-4,15.961522154897116,a
27,5.610512341773603,36.83197665226364,1.4809485273203595e-4,31.22146431049004,a
28,6.143301221268546,34.41255312343576,1.879515587676538e-4,28.269251902167213,a
29,8.992695975325264,32.73517465813031,2.8190245177263915e-4,23.74247868280505,a
30,10.39526890249413,32.434534543226945,2.6859465543048087e-4,22.039265640732815,a
31,15.000364438682125,22.57992326192563,7.662046067329677e-4,7.579558823243504,a
